t,x,z,tau_norm2,tau_norm,omega2
0.385000000,0.072638179,1.868446042,25.038499529,5.003848472,1.419799430
0.390000000,0.075792966,1.862657717,25.049836931,5.004981212,1.290111228
0.395000000,0.079032097,1.856716823,25.085661016,5.008558776,1.158338144
0.400000000,0.082356196,1.850622908,25.145789145,5.014557722,1.024966188
0.405000000,0.085765866,1.844375617,25.230117353,5.022959024,0.890483073
0.410000000,0.089261689,1.837974692,25.338622593,5.033748364,0.755375540
0.415000000,0.092844227,1.831419972,25.471364636,5.046916349,0.620126887
0.420000000,0.096514019,1.824711397,25.628487617,5.062458653,0.485214691
0.425000000,0.100271588,1.817849006,25.810221225,5.080376091,0.351108684
0.430000000,0.104117434,1.810832936,26.016881534,5.100674616,0.218268761
0.435000000,0.108052041,1.803663427,26.248871451,5.123365247,0.087143088
0.440000000,0.112075874,1.796340818,26.506680796,5.148463926,-0.041833725
0.445000000,0.116189380,1.788865548,26.790885989,5.175991305,-0.168242399
0.450000000,0.120392991,1.781238160,27.102149356,5.205972470,-0.291680744
0.455000000,0.124687120,1.773459294,27.441218033,5.238436602,-0.411765396
0.460000000,0.129072167,1.765529695,27.808922478,5.273416585,-0.528133548
0.465000000,0.133548514,1.757450207,28.206174580,5.310948557,-0.640444670
0.470000000,0.138116532,1.749221775,28.633965361,5.351071422,-0.748382200
0.475000000,0.142776577,1.740845445,29.093362275,5.393826311,-0.851655186
0.480000000,0.147528991,1.732322363,29.585506099,5.439256024,-0.949999853
0.485000000,0.152374105,1.723653775,30.111607415,5.487404433,-1.043181069
0.490000000,0.157312238,1.714841027,30.672942682,5.538315871,-1.130993648
0.495000000,0.162343699,1.705885564,31.270849905,5.592034505,-1.213263485
0.500000000,0.167468785,1.696788927,31.906723892,5.648603712,-1.289848454
0.505000000,0.172687786,1.687552757,32.582011117,5.708065444,-1.360639045
0.510000000,0.178000982,1.678178792,33.298204172,5.770459615,-1.425558709
0.515000000,0.183408645,1.668668863,34.056835829,5.835823492,-1.484563884
0.520000000,0.188911040,1.659024897,34.859472711,5.904191114,-1.537643671
0.525000000,0.194508427,1.649248917,35.707708577,5.975592739,-1.584819175
0.530000000,0.200201057,1.639343034,36.603157225,6.050054316,-1.626142485
0.535000000,0.205989179,1.629309454,37.547445031,6.127597003,-1.661695325
0.540000000,0.211873037,1.619150472,38.542203119,6.208236716,-1.691587383
0.545000000,0.217852872,1.608868469,39.589059184,6.291983724,-1.715954350
0.550000000,0.223928922,1.598465915,40.689628968,6.378842291,-1.734955711
0.555000000,0.230101422,1.587945366,41.845507414,6.468810355,-1.748772328
0.560000000,0.236370607,1.577309459,43.058259494,6.561879265,-1.757603853
0.565000000,0.242736712,1.566560915,44.329410744,6.658033549,-1.761666042
0.570000000,0.249199971,1.555702532,45.660437500,6.757250735,-1.761188040
0.575000000,0.255760620,1.544737188,47.052757082,6.859501227,-1.756410880
0.580000000,0.262418896,1.533667836,48.507718810,6.964748295,-1.747587244
0.585000000,0.269175040,1.522497502,50.026595818,7.072948170,-1.734978875
0.590000000,0.276029294,1.511229281,51.610577061,7.184050185,-1.718853445
0.595000000,0.282981906,1.499866341,53.260759501,7.297996951,-1.699481622
0.600000000,0.290033128,1.488411913,54.978140496,7.414724573,-1.677134371
0.605000000,0.297183215,1.476869292,56.763610444,7.534162889,-1.652080504
0.610000000,0.304432432,1.465241834,58.617945726,7.656235741,-1.624584501
0.615000000,0.311781048,1.453532954,60.541801972,7.780861262,-1.594904625
0.620000000,0.319229339,1.441746123,62.535707701,7.907952181,-1.563291298
0.625000000,0.326777589,1.429884862,64.600058356,8.037416149,-1.529985769
0.630000000,0.334426092,1.417952745,66.735110778,8.169156063,-1.495219042
0.635000000,0.342175149,1.405953391,68.940978138,8.303070404,-1.459211051
0.640000000,0.350025072,1.393890464,71.217625359,8.439053582,-1.422170078
0.645000000,0.357976180,1.381767669,73.564865053,8.576996272,-1.384292370
0.650000000,0.366028806,1.369588748,75.982353998,8.716785761,-1.345761957
0.655000000,0.374183291,1.357357480,78.469590166,8.858306281,-1.306750633
0.660000000,0.382439988,1.345077673,81.025910330,9.001439348,-1.267418085
0.665000000,0.390799263,1.332753166,83.650488258,9.146064086,-1.227912145
0.670000000,0.399261492,1.320387824,86.342333512,9.292057550,-1.188369144
0.675000000,0.407827063,1.307985532,89.100290854,9.439295040,-1.148914353
0.680000000,0.416496377,1.295550198,91.923040277,9.587650404,-1.109662488
0.685000000,0.425269847,1.283085744,94.809097654,9.736996336,-1.070718265
0.690000000,0.434147899,1.270596105,97.756816019,9.887204662,-1.032176993
0.695000000,0.443130972,1.258085227,100.764387471,10.038146615,-0.994125189
0.700000000,0.452219517,1.245557064,103.829845705,10.189693111,-0.956641201
0.705000000,0.461413997,1.233015572,106.951069158,10.341715001,-0.919795846
0.710000000,0.470714889,1.220464709,110.125784773,10.494083322,-0.883653030
0.715000000,0.480122681,1.207908431,113.351572364,10.646669543,-0.848270366
0.720000000,0.489637875,1.195350689,116.625869570,10.799345794,-0.813699770
