t,x,z,tau_norm2,tau_norm,omega2
0.745000000,1.028265889,1.399849715,238.464431040,15.442293581,-1.422326947
0.750000000,1.046891782,1.393852966,241.195155182,15.530458949,-1.420078580
0.755000000,1.065675856,1.387965788,243.861042465,15.616050796,-1.418548712
0.760000000,1.084616448,1.382191255,246.459086563,15.699015465,-1.417744141
0.765000000,1.103711835,1.376532373,248.986477327,15.779305350,-1.417668665
0.770000000,1.122960236,1.370992081,251.440615001,15.856879107,-1.418323136
0.775000000,1.142359809,1.365573247,253.819123953,15.931701854,-1.419705487
0.780000000,1.161908652,1.360278669,256.119865861,16.003745370,-1.421810739
0.785000000,1.181604800,1.355111072,258.340952308,16.072988282,-1.424630995
0.790000000,1.201446229,1.350073109,260.480756733,16.139416245,-1.428155408
0.795000000,1.221430852,1.345167358,262.537925691,16.203022116,-1.432370136
0.800000000,1.241556523,1.340396326,264.511389373,16.263806116,-1.437258273
0.805000000,1.261821033,1.335762442,266.400371347,16.321775986,-1.442799766
0.810000000,1.282222111,1.331268061,268.204397297,16.376947130,-1.448971390
0.815000000,1.302757427,1.326915465,269.923298226,16.429342599,-1.455747506
0.820000000,1.323424588,1.322706857,271.557200708,16.478992709,-1.463101001
0.825000000,1.344221144,1.318644369,273.106511347,16.525934508,-1.471003528
0.830000000,1.365144582,1.314730055,274.571900074,16.570211226,-1.479425667
0.835000000,1.386192330,1.310965898,275.954282542,16.611871735,-1.488337081
0.840000000,1.407361759,1.307353804,277.254801707,16.650969993,-1.497706670
0.845000000,1.428650181,1.303895606,278.474808690,16.687564492,-1.507502721
0.850000000,1.450054851,1.300593068,279.615842991,16.721717705,-1.517693062
0.855000000,1.471572966,1.297447878,280.679612149,16.753495520,-1.528245221
0.860000000,1.493201670,1.294461654,281.667970931,16.782966690,-1.539126583
0.865000000,1.514938051,1.291635946,282.582900128,16.810202263,-1.550304563
0.870000000,1.536779144,1.288972232,283.426485045,16.835275021,-1.561746781
0.875000000,1.558721930,1.286471923,284.200893758,16.858258918,-1.573421251
0.880000000,1.580763339,1.284136362,284.908355220,16.879228514,-1.585296577
0.885000000,1.602900253,1.281966826,285.551137281,16.898258410,-1.597342159
0.890000000,1.625129501,1.279964525,286.131524705,16.915422688,-1.609528420
0.895000000,1.647447866,1.278130608,286.651797235,16.930794347,-1.621827032
0.900000000,1.669852083,1.276466156,287.114207799,16.944444747,-1.634211169
0.905000000,1.692338844,1.274972190,287.520960884,16.956443049,-1.646655762
0.910000000,1.714904793,1.273649667,287.874191172,16.966855665,-1.659137773
0.915000000,1.737546532,1.272499483,288.175942475,16.975745712,-1.671636479
0.920000000,1.760260622,1.271522475,288.428147036,16.983172467,-1.684133772
0.925000000,1.783043582,1.270719418,288.632605242,16.989190835,-1.696614465
0.930000000,1.805891892,1.270091028,288.790965810,16.993850823,-1.709066619
0.935000000,1.828801994,1.269637961,288.904706493,16.997197019,-1.721481870
0.940000000,1.851770291,1.269360815,288.975115358,16.999268083,-1.733855776
0.945000000,1.874793153,1.269260127,289.003272695,17.000096255,-1.746188168
0.950000000,1.897866913,1.269336378,288.990033592,16.999706868,-1.758483519
0.955000000,1.920987872,1.269589987,288.936011251,16.998117874,-1.770751307
0.960000000,1.944152296,1.270021316,288.841561089,16.995339393,-1.783006409
0.965000000,1.967356424,1.270630663,288.706765681,16.991373272,-1.795269482
0.970000000,1.990596459,1.271418269,288.531420720,16.986212666,-1.807567302
0.975000000,2.013868579,1.272384311,288.315027406,16.979841796,-1.819931611
0.980000000,2.037168932,1.273528904,288.056806459,16.972236342,-1.832396748
0.985000000,2.060493639,1.274852097,287.755724676,16.963364191,-1.844998968
0.990000000,2.083838793,1.276353876,287.410522565,16.953186207,-1.857776115
0.995000000,2.107200464,1.278034156,287.019742154,16.941657007,-1.870767276
1.000000000,2.130574693,1.279892786,286.581754937,16.928725733,-1.884012453
1.005000000,2.153957500,1.281929540,286.094789862,16.914336814,-1.897552212
1.010000000,2.177344882,1.284144122,285.556961328,16.898430736,-1.911427345
1.015000000,2.200732810,1.286536158,284.966297114,16.880944793,-1.925678520
1.020000000,2.224117236,1.289105196,284.320766161,16.861813846,-1.940345935
1.025000000,2.247494091,1.291850705,283.618306138,16.840971057,-1.955468959
1.030000000,2.270859283,1.294772069,282.856850718,16.818348632,-1.971085780
1.035000000,2.294208705,1.297868589,282.034356459,16.793878541,-1.987233032
1.040000000,2.317538228,1.301139477,281.148829214,16.767493230,-2.003945429
1.045000000,2.340843707,1.304583854,280.198349955,16.739126320,-2.021255377
1.050000000,2.364120979,1.308200750,279.181099919,16.708713293,-2.039192578
1.055000000,2.387365867,1.311989099,278.095384956,16.676192160,-2.057783620
1.060000000,2.410574179,1.315947736,276.939658961,16.641504108,-2.077051546
1.065000000,2.433741709,1.320075399,275.712546272,16.604594132,-2.097015404
1.070000000,2.456864239,1.324370722,274.412862906,16.565411643,-2.117689774
1.075000000,2.479937540,1.328832235,273.039636492,16.523911053,-2.139084258
1.080000000,2.502957373,1.333458362,271.592124783,16.480052329,-2.161202955
1.085000000,2.525919492,1.338247419,270.069832589,16.433801526,-2.184043886
1.090000000,2.548819644,1.343197612,268.472527017,16.385131279,-2.207598385
1.095000000,2.571653570,1.348307035,266.800250852,16.334021270,-2.231850455
1.100000000,2.594417008,1.353573669,265.053333962,16.280458653,-2.256776068
1.105000000,2.617105697,1.358995382,263.232402593,16.224438437,-2.282342427
1.110000000,2.639715373,1.364569926,261.338386399,16.165963825,-2.308507166
1.115000000,2.662241777,1.370294938,259.372523122,16.105046511,-2.335217512
1.120000000,2.684680656,1.376167937,257.336360764,16.041706916,-2.362409376
1.125000000,2.707027762,1.382186328,255.231757182,15.975974373,-2.390006406
1.130000000,2.729278860,1.388347396,253.060876965,15.907887256,-2.417919053
1.135000000,2.751429726,1.394648314,250.826183207,15.837492958,-2.446047409
1.140000000,2.773476151,1.401086137,248.530413479,15.764847398,-2.474290107
1.145000000,2.795413947,1.407657804,246.176544109,15.690014153,-2.502546884
1.150000000,2.817238947,1.414360145,243.767754122,15.613063573,-2.530718786
1.155000000,2.838947009,1.421189873,241.307390367,15.534071918,-2.558708388
1.160000000,2.860534021,1.428143596,238.798934026,15.453120527,-2.586420036
1.165000000,2.881995901,1.435217810,236.245968645,15.370295008,-2.613760131
1.170000000,2.903328606,1.442408909,233.652149839,15.285684474,-2.640637449
1.175000000,2.924528131,1.449713182,231.021176835,15.199380804,-2.666963488
1.180000000,2.945590512,1.457126818,228.356765951,15.111477954,-2.692652854
1.185000000,2.966511836,1.464645909,225.662626161,15.022071301,-2.717623677
1.190000000,2.987288238,1.472266455,222.942436832,14.931257041,-2.741798061
1.195000000,3.007915907,1.479984361,220.199827732,14.839131637,-2.765102553
1.200000000,3.028391092,1.487795450,217.438361382,14.745791311,-2.787468644
1.205000000,3.048710101,1.495695457,214.661517805,14.651331605,-2.808833288
1.210000000,3.068869308,1.503680042,211.872681723,14.555846994,-2.829139434
1.215000000,3.088865157,1.511744785,209.075132210,14.459430563,-2.848336568
1.220000000,3.108694159,1.519885199,206.272034823,14.362173750,-2.866381271
1.225000000,3.128352906,1.528096724,203.466436180,14.264166158,-2.883237758
1.230000000,3.147838062,1.536374743,200.661260978,14.165495437,-2.898878434
1.235000000,3.167146377,1.544714575,197.859311381,14.066247239,-2.913284420
1.240000000,3.186274680,1.553111489,195.063268731,13.966505244,-2.926446071
1.245000000,3.205219888,1.561560700,192.275697499,13.866351268,-2.938363470
1.250000000,3.223979006,1.570057380,189.499051386,13.765865443,-2.949046895
1.255000000,3.242549130,1.578596659,186.735681459,13.665126471,-2.958517245
1.260000000,3.260927447,1.587173631,183.987846218,13.564211964,-2.966806438
1.265000000,3.279111237,1.595783358,181.257723463,13.463198857,-2.973957752
1.270000000,3.297097876,1.604420872,178.547423823,13.362163890,-2.980026126
1.275000000,3.314884835,1.613081186,175.859005804,13.261184178,-2.985078400
1.280000000,3.332469683,1.621759289,173.194492225,13.160337846,-2.989193500
1.285000000,3.349850083,1.630450161,170.555887881,13.059704739,-2.992462554
1.290000000,3.367023797,1.639148766,167.945198295,12.959367203,-2.994988915
1.295000000,3.383988681,1.647850065,165.364448475,12.859410891,-2.996884763
1.300000000,3.400742687,1.656549018,162.815693605,12.759925298,-2.998257888
1.305000000,3.417283863,1.665240582,160.301018601,12.661003854,-2.999206138
1.310000000,3.433610346,1.673919724,157.822534469,12.562743907,-2.999817345
1.315000000,3.449720365,1.682581419,155.382373350,12.465246622,-3.000169426
1.320000000,3.465612238,1.691220653,152.982682459,12.368616837,-3.000330526
1.325000000,3.481284368,1.699832429,150.625617054,12.272962847,-3.000359217
1.330000000,3.496735241,1.708411770,148.313332605,12.178396143,-3.000304739
1.335000000,3.511963421,1.716953721,146.047976324,12.085031085,-3.000207309
1.340000000,3.526967550,1.725453353,143.831678191,11.992984541,-3.000098484
1.345000000,3.541746342,1.733905764,141.666541624,11.902375461,-3.000001596
1.350000000,3.556298581,1.742306084,139.554633929,11.813324423,-2.999932256
1.355000000,3.570623114,1.750649474,137.497976648,11.725953123,-2.999898933
1.360000000,3.584718851,1.758931134,135.498535899,11.640383838,-2.999903617
1.365000000,3.598584758,1.767146298,133.558212835,11.556738849,-2.999942566
1.370000000,3.612219854,1.775290242,131.678834264,11.475139836,-3.000007137
1.375000000,3.625623206,1.783358281,129.862143529,11.395707241,-3.000084716
1.380000000,3.638793924,1.791345775,128.109791685,11.318559612,-3.000159728
1.385000000,3.651731160,1.799248126,126.423329004,11.243812921,-3.000214746
1.390000000,3.664434098,1.807060781,124.804196849,11.171579873,-3.000231687
1.395000000,3.676901955,1.814779233,123.253719908,11.101969191,-3.000193086
1.400000000,3.689133975,1.822399022,121.773098795,11.035084902,-3.000083450
1.405000000,3.701129422,1.829915733,120.363402987,10.971025612,-2.999890684
1.410000000,3.712887579,1.837324998,119.025564091,10.909883780,-2.999607564
1.415000000,3.724407743,1.844622496,117.760369370,10.851744992,-2.999233260
1.420000000,3.735689222,1.851803953,116.568455512,10.796687247,-2.998774885
1.425000000,3.746731330,1.858865138,115.450302561,10.744780247,-2.998249049
1.430000000,3.757533382,1.865801867,114.406227979,10.696084703,-2.997683409
1.435000000,3.768094694,1.872609998,113.436380749,10.650651658,-2.997118195
1.440000000,3.778414580,1.879285430,112.540735475,10.608521833,-2.996607676
1.445000000,3.788492344,1.885824105,111.719086428,10.569724993,-2.996221580
1.450000000,3.798327283,1.892221998,110.971041460,10.534279352,-2.996046408
1.455000000,3.807918683,1.898475125,110.296016948,10.502191055,-2.996178713
1.460000000,3.817265816,1.904579530,109.693249457,10.473454514,-2.996673440
1.465000000,3.826367939,1.910531290,109.161833289,10.448054043,-2.997506429
1.470000000,3.835224293,1.916326509,108.700756850,10.425965512,-2.998568575
1.475000000,3.843834102,1.921961311,108.308929033,10.407157587,-2.999662577
1.480000000,3.852196572,1.927431846,107.985195571,10.391592543,-3.000500660
1.485000000,3.860310892,1.932734279,107.728345506,10.379226633,-3.000703279
1.490000000,3.868176233,1.937864790,107.537107828,10.370010021,-2.999798826
1.495000000,3.875791749,1.942819575,107.410138327,10.363886256,-2.997224304
1.500000000,3.883156577,1.947594842,107.345996694,10.360791316,-2.992326929
1.505000000,3.890269841,1.952186811,107.343113954,10.360652197,-2.984366603
1.510000000,3.897130650,1.956591716,107.399750357,10.363385082,-2.972519141
1.515000000,3.903738102,1.960805804,107.513944002,10.368893094,-2.955880124
1.520000000,3.910091288,1.964825342,107.683450624,10.377063680,-2.933469186
1.525000000,3.916189291,1.968646618,107.905675217,10.387765651,-2.904234496
1.530000000,3.922031193,1.972265946,108.177596486,10.400845951,-2.867057145
1.535000000,3.927616077,1.975679676,108.495685485,10.416126223,-2.820755066
1.540000000,3.932943030,1.978884202,108.855820284,10.433399268,-2.764086093
1.545000000,3.938011149,1.981875973,109.253199071,10.452425511,-2.695749647
1.550000000,3.942819545,1.984651505,109.682254743,10.472929616,-2.614386539
1.555000000,3.947367351,1.987207397,110.136574832,10.494597412,-2.518576292
1.560000000,3.951653723,1.989540350,110.608831477,10.517073332,-2.406831378
1.565000000,3.955677849,1.991647182,111.090727167,10.539958594,-2.277587726
1.570000000,3.959438956,1.993524855,111.572963119,10.562810380,-2.129190887
1.575000000,3.962936315,1.995170499,112.045238423,10.585142343,-1.959877258
1.580000000,3.966169250,1.996581440,112.496289501,10.606426802,-1.767749860
1.585000000,3.969137145,1.997755227,112.913981009,10.626099049,-1.550748277
1.590000000,3.971839454,1.998689673,113.285461010,10.643564300,-1.306612582
1.595000000,3.974275708,1.999382888,113.597395176,10.658207878,-1.032841415
1.600000000,3.976445523,1.999833317,113.836296820,10.669409394,-0.726644897
1.605000000,3.978348614,2.000039790,113.988971808,10.676561797,-0.384893887
1.610000000,3.979984801,2.000001566,114.043099857,10.679096397,-0.004068384
1.610050619,3.980000000,1.999999927,114.043105469,10.679096660,-0.000000000
