t,x,z,tau_norm2,tau_norm,omega2
0.575000000,0.510035004,1.543639589,114.712943677,10.710412862,-1.108781886
0.580000000,0.523751969,1.533289014,115.758324858,10.759104278,-1.173820599
0.585000000,0.537693945,1.522840806,116.779023413,10.806434352,-1.238118345
0.590000000,0.551861027,1.512296972,117.776209161,10.852474794,-1.301618950
0.595000000,0.566253215,1.501659581,118.751262609,10.897305291,-1.364262154
0.600000000,0.580870423,1.490930762,119.705764724,10.941012966,-1.425983428
0.605000000,0.595712470,1.480112703,120.641485840,10.983691813,-1.486713871
0.610000000,0.610779090,1.469207651,121.560373764,11.025442112,-1.546380200
0.615000000,0.626069927,1.458217912,122.464541139,11.066369827,-1.604904837
0.620000000,0.641584539,1.447145849,123.356252134,11.106585980,-1.662206088
0.625000000,0.657322399,1.435993882,124.237908530,11.146206015,-1.718198411
0.630000000,0.673282894,1.424764488,125.112035262,11.185349135,-1.772792782
0.635000000,0.689465331,1.413460198,125.981265489,11.224137628,-1.825897149
0.640000000,0.705868934,1.402083600,126.848325258,11.262696181,-1.877416979
0.645000000,0.722492850,1.390637333,127.716017823,11.301151172,-1.927255895
0.650000000,0.739336147,1.379124092,128.587207701,11.339629963,-1.975316383
0.655000000,0.756397819,1.367546622,129.464804502,11.378260170,-2.021500594
0.660000000,0.773676788,1.355907719,130.351746622,11.417168941,-2.065711202
0.665000000,0.791171902,1.344210229,131.250984843,11.456482219,-2.107852329
0.670000000,0.808881943,1.332457047,132.165465909,11.496324017,-2.147830523
0.675000000,0.826805625,1.320651115,133.098116125,11.536815684,-2.185555765
0.680000000,0.844941598,1.308795422,134.051825043,11.578075187,-2.220942515
0.685000000,0.863288449,1.296893002,135.029429276,11.620216404,-2.253910759
0.690000000,0.881844707,1.284946931,136.033696506,11.663348426,-2.284387055
0.695000000,0.900608843,1.272960329,137.067309708,11.707574886,-2.312305557
0.700000000,0.919579273,1.260936354,138.132851661,11.752993306,-2.337609002
0.705000000,0.938754360,1.248878207,139.232789761,11.799694477,-2.360249641
0.710000000,0.958132417,1.236789124,140.369461195,11.847761864,-2.380190102
0.715000000,0.977711709,1.224672376,141.545058498,11.897271053,-2.397404166
0.720000000,0.997490458,1.212531270,142.761615531,11.948289230,-2.411877439
0.725000000,1.017466838,1.200369145,144.020993909,12.000874714,-2.423607921
0.730000000,1.037638987,1.188189370,145.324869906,12.055076520,-2.432606444
0.735000000,1.058005000,1.175995341,146.674721858,12.110933980,-2.438896983
0.740000000,1.078562940,1.163790484,148.071818097,12.168476408,-2.442516837
0.745000000,1.099310831,1.151578246,149.517205422,12.227722822,-2.443516667
0.750000000,1.120246668,1.139362098,151.011698398,12.288681719,-2.441960140
0.755000000,1.141368415,1.127145531,152.555872900,12.351351056,-2.437922022
0.760000000,1.162674006,1.114932054,154.150066449,12.415718523,-2.431486480
0.765000000,1.184161351,1.102725190,155.794380784,12.481761926,-2.422746144
0.770000000,1.205828332,1.090528476,157.488685089,12.549449593,-2.411801157
0.775000000,1.227672811,1.078345461,159.232619868,12.618740819,-2.398758173
0.780000000,1.249692626,1.066179701,161.025601452,12.689586339,-2.383729344
0.785000000,1.271885595,1.054034756,162.866827150,12.761928818,-2.366831282
0.790000000,1.294249519,1.041914192,164.755281031,12.835703371,-2.348184041
0.795000000,1.316782180,1.029821573,166.689740341,12.910838096,-2.327910104
0.800000000,1.339481344,1.017760463,168.668782543,12.987254619,-2.306133415
0.805000000,1.362344765,1.005734419,170.690792981,13.064868655,-2.282978447
0.810000000,1.385370179,0.993746993,172.753973151,13.143590573,-2.258569326
0.815000000,1.408555314,0.981801725,174.856349578,13.223325965,-2.233029012
0.820000000,1.431897884,0.969902144,176.995783275,13.303976220,-2.206478549
0.825000000,1.455395593,0.958051761,179.169979781,13.385439096,-2.179036384
0.830000000,1.479046137,0.946254071,181.376499752,13.467609281,-2.150817758
0.835000000,1.502847203,0.934512550,183.612770093,13.550378965,-2.121934172
0.840000000,1.526796470,0.922830648,185.876095611,13.633638385,-2.092492927
0.845000000,1.550891612,0.911211791,188.163671156,13.717276375,-2.062596729
0.850000000,1.575130297,0.899659375,190.472594241,13.801180900,-2.032343370
0.855000000,1.599510186,0.888176769,192.799878097,13.885239577,-2.001825475
0.860000000,1.624028938,0.876767306,195.142465156,13.969340183,-1.971130302
0.865000000,1.648684209,0.865434284,197.497240904,14.053371158,-1.940339605
0.870000000,1.673473651,0.854180965,199.861048104,14.137222079,-1.909529548
0.875000000,1.698394915,0.843010569,202.230701319,14.220784132,-1.878770665
0.880000000,1.723445650,0.831926276,204.603001736,14.303950564,-1.848127858
0.885000000,1.748623504,0.820931221,206.974752231,14.386617123,-1.817660435
0.890000000,1.773926127,0.810028493,209.342772637,14.468682478,-1.787422175
0.895000000,1.799351166,0.799221133,211.703915193,14.550048632,-1.757461421
0.900000000,1.824896273,0.788512133,214.055080119,14.630621317,-1.727821196
0.905000000,1.850559100,0.777904432,216.393231279,14.710310373,-1.698539329
0.910000000,1.876337301,0.767400918,218.715411903,14.789030120,-1.669648601
0.915000000,1.902228534,0.757004424,221.018760305,14.866699711,-1.641176894
0.920000000,1.928230458,0.746717726,223.300525586,14.943243476,-1.613147353
0.925000000,1.954340740,0.736543546,225.558083248,15.018591254,-1.585578539
0.930000000,1.980557048,0.726484543,227.788950713,15.092678712,-1.558484599
0.935000000,2.006877058,0.716543323,229.990802533,15.165447654,-1.531875485
0.940000000,2.033298450,0.706722428,232.161481671,15.236846185,-1.505757880
0.945000000,2.059818912,0.697024340,234.299001354,15.306828586,-1.480136232
0.950000000,2.086436137,0.687451482,236.401542975,15.375355052,-1.455013204
0.955000000,2.113147827,0.678006214,238.467453364,15.442391439,-1.430390038
0.960000000,2.139951693,0.668690836,240.495241563,15.507909000,-1.406266896
0.965000000,2.166845453,0.659507585,242.483575134,15.571884123,-1.382643167
0.970000000,2.193826837,0.650458637,244.431276007,15.634298066,-1.359517750
0.975000000,2.220893581,0.641546106,246.337315911,15.695136696,-1.336889321
0.980000000,2.248043437,0.632772046,248.200811394,15.754390226,-1.314756566
0.985000000,2.275274163,0.624138448,250.021018471,15.812052949,-1.293118409
0.990000000,2.302583532,0.615647246,251.797326920,15.868122980,-1.271974210
0.995000000,2.329969329,0.607300310,253.529254247,15.922601994,-1.251323955
1.000000000,2.357429350,0.599099453,255.216439357,15.975494964,-1.231168427
1.005000000,2.384961406,0.591046429,256.858635944,16.026809912,-1.211509365
1.010000000,2.412563319,0.583142934,258.455705642,16.076557643,-1.192349609
1.015000000,2.440232928,0.575390606,260.007610937,16.124751500,-1.173693240
1.020000000,2.467968083,0.567791028,261.514407894,16.171407109,-1.155545699
1.025000000,2.495766651,0.560345727,262.976238702,16.216542131,-1.137913908
1.030000000,2.523626511,0.553056175,264.393324065,16.260176016,-1.120806376
1.035000000,2.551545559,0.545923791,265.765955470,16.302329756,-1.104233298
1.040000000,2.579521705,0.538949942,267.094487341,16.343025648,-1.088206655
1.045000000,2.607552872,0.532135943,268.379329113,16.382287054,-1.072740292
1.050000000,2.635637000,0.525483058,269.620937240,16.420138161,-1.057850010
1.055000000,2.663772043,0.518992503,270.819807153,16.456603755,-1.043553635
1.060000000,2.691955967,0.512665445,271.976465202,16.491708984,-1.029871099
1.065000000,2.720186756,0.506503005,273.091460584,16.525479133,-1.016824503
1.070000000,2.748462404,0.500506254,274.165357294,16.557939404,-1.004438187
1.075000000,2.776780918,0.494676223,275.198726100,16.589114687,-0.992738790
1.080000000,2.805140321,0.489013896,276.192136575,16.619029351,-0.981755316
1.085000000,2.833538644,0.483520215,277.146149202,16.647707025,-0.971519191
1.090000000,2.861973931,0.478196078,278.061307566,16.675170391,-0.962064320
1.095000000,2.890444235,0.473042343,278.938130664,16.701440976,-0.953427151
1.100000000,2.918947619,0.468059829,279.777105345,16.726538953,-0.945646726
1.105000000,2.947482152,0.463249314,280.578678906,16.750482945,-0.938764748
1.110000000,2.976045913,0.458611536,281.343251878,16.773289835,-0.932825636
1.115000000,3.004636982,0.454147197,282.071171007,16.794974576,-0.927876595
1.120000000,3.033253446,0.449856961,282.762722525,16.815550021,-0.923967539
1.125000000,3.061893394,0.445741454,283.418127391,16.835026801,-0.921148556
1.130000000,3.090554914,0.441801266,284.037542891,16.853413390,-0.919466112
1.135000000,3.119236092,0.438036952,284.621067569,16.870716273,-0.918962507
1.140000000,3.147935014,0.434449030,285.168746257,16.886940109,-0.919675884
1.145000000,3.176649756,0.431037981,285.680574980,16.902087888,-0.921640247
1.150000000,3.205378390,0.427804254,286.156505774,16.916161083,-0.924885482
1.155000000,3.234118975,0.424748258,286.596451406,16.929159796,-0.929437367
1.160000000,3.262869559,0.421870370,287.000290022,16.941082906,-0.935317593
1.165000000,3.291628175,0.419170930,287.367869710,16.951928200,-0.942543780
1.170000000,3.320392840,0.416650242,287.699013000,16.961692516,-0.951129493
1.175000000,3.349161549,0.414308575,287.993521276,16.970371866,-0.961084253
1.180000000,3.377932277,0.412146158,288.251179112,16.977961571,-0.972413553
1.185000000,3.406702972,0.410163188,288.471758500,16.984456379,-0.985118867
1.190000000,3.435471556,0.408359820,288.655022975,16.989850587,-0.999197657
1.195000000,3.464235923,0.406736175,288.800731593,16.994138154,-1.014643380
1.200000000,3.492993932,0.405292332,288.908642755,16.997312810,-1.031445487
1.205000000,3.521743408,0.404028333,288.978517831,16.999368160,-1.049589427
1.210000000,3.550482141,0.402944179,289.010124561,17.000297779,-1.069056636
1.215000000,3.579207880,0.402039831,289.003240178,17.000095299,-1.089824534
1.220000000,3.607918332,0.401315206,288.957654231,16.998754491,-1.111866507
1.225000000,3.636611160,0.400770181,288.873171030,16.996269327,-1.135151897
1.230000000,3.665283984,0.400404589,288.749611690,16.992634042,-1.159645979
1.235000000,3.693934374,0.400218216,288.586815701,16.987843174,-1.185309941
1.240000000,3.722559849,0.400210803,288.384641973,16.981891590,-1.212100857
1.245000000,3.751157879,0.400382047,288.142969288,16.974774499,-1.239971660
1.250000000,3.779725880,0.400731592,287.861696117,16.966487442,-1.268871117
1.255000000,3.808261214,0.401259035,287.540739707,16.957026264,-1.298743795
1.260000000,3.836761186,0.401963923,287.180034403,16.946387060,-1.329530034
1.265000000,3.865223046,0.402845749,286.779529132,16.934566104,-1.361165921
1.270000000,3.893643984,0.403903952,286.339183969,16.921559738,-1.393583267
1.275000000,3.922021134,0.405137918,285.858965758,16.907364246,-1.426709586
1.280000000,3.950351569,0.406546974,285.338842694,16.891975689,-1.460468080
1.285000000,3.978632304,0.408130391,284.778777839,16.875389709,-1.494777637
1.290000000,4.006860294,0.409887377,284.178721499,16.857601297,-1.529552834
1.295000000,4.035032433,0.411817082,283.538602433,16.838604527,-1.564703950
1.300000000,4.063145560,0.413918591,282.858317846,16.818392249,-1.600137000
1.305000000,4.091196454,0.416190923,282.137722154,16.796955741,-1.635753845
1.310000000,4.119181835,0.418633032,281.376615884,16.774284363,-1.671455240
1.315000000,4.147098371,0.421243804,280.574741100,16.750365402,-1.707147582
1.320000000,4.174942673,0.424022052,279.731782574,16.725184082,-1.742744467
1.325000000,4.202711300,0.426966520,278.847369838,16.698723599,-1.778166605
1.330000000,4.230400762,0.430075875,277.921079577,16.670965166,-1.813341707
1.335000000,4.258007518,0.433348710,276.952438432,16.641888067,-1.848204376
1.340000000,4.285527984,0.436783540,275.940926277,16.611469721,-1.882695987
1.345000000,4.312958532,0.440378799,274.885980022,16.579685764,-1.916764554
1.350000000,4.340295496,0.444132841,273.786998007,16.546510146,-1.950364592
1.355000000,4.367535171,0.448043936,272.643345030,16.511915244,-1.983456963
1.360000000,4.394673819,0.452110269,271.454358050,16.475871997,-2.016008713
1.365000000,4.421707674,0.456329938,270.219352606,16.438350057,-2.047992889
1.370000000,4.448632941,0.460700953,268.937629976,16.399317973,-2.079388348
1.375000000,4.475445804,0.465221235,267.608485095,16.358743384,-2.110179543
1.380000000,4.502142430,0.469888611,266.231215242,16.316593249,-2.140356297
1.385000000,4.528718967,0.474700818,264.805129487,16.272834095,-2.169913555
1.390000000,4.555171556,0.479655495,263.329558902,16.227432295,-2.198851115
1.395000000,4.581496331,0.484750190,261.803867501,16.180354369,-2.227173348
1.400000000,4.607689422,0.489982351,260.227463879,16.131567310,-2.254888890
1.405000000,4.633746962,0.495349330,258.599813513,16.081038944,-2.282010308
1.410000000,4.659665090,0.500848381,256.920451668,16.028738306,-2.308553755
1.415000000,4.685439956,0.506476657,255.188996843,15.974636047,-2.334538592
1.420000000,4.711067723,0.512231212,253.405164686,15.918704868,-2.359986985
1.425000000,4.736544576,0.518109002,251.568782296,15.860919970,-2.384923482
1.430000000,4.761866720,0.524106879,249.679802820,15.801259533,-2.409374553
1.435000000,4.787030390,0.530221596,247.738320239,15.739705214,-2.433368110
1.440000000,4.812031850,0.536449808,245.744584254,15.676242670,-2.456932985
1.445000000,4.836867403,0.542788066,243.699015130,15.610862088,-2.480098380
1.450000000,4.861533389,0.549232823,241.602218413,15.543558744,-2.502893280
1.455000000,4.886026192,0.555780434,239.454999365,15.474333568,-2.525345827
1.460000000,4.910342245,0.562427155,237.258377008,15.403193728,-2.547482642
1.465000000,4.934478031,0.569169146,235.013597656,15.330153217,-2.569328118
1.470000000,4.958430086,0.576002469,232.722147777,15.255233455,-2.590903647
1.475000000,4.982195008,0.582923094,230.385766095,15.178463891,-2.612226803
1.480000000,5.005769453,0.589926901,228.006454777,15.099882608,-2.633310462
1.485000000,5.029150142,0.597009677,225.586489603,15.019536930,-2.654161866
1.490000000,5.052333863,0.604167122,223.128428997,14.937484025,-2.674781616
1.495000000,5.075317475,0.611394852,220.635119683,14.853791425,-2.695162689
1.500000000,5.098097908,0.618688402,218.109683590,14.768536948,-2.715290080
1.505000000,5.120672168,0.626043226,215.555484394,14.681807940,-2.735141125
1.510000000,5.143037334,0.633454707,212.976091065,14.593700390,-2.754685966
1.515000000,5.165190567,0.640918152,210.375241905,14.504318043,-2.773888043
1.520000000,5.187129105,0.648428803,207.756809284,14.413771515,-2.792704634
1.525000000,5.208850268,0.655981841,205.124765265,14.322177393,-2.811087444
1.530000000,5.230351459,0.663572384,202.483148282,14.229657349,-2.828983231
1.535000000,5.251630163,0.671195498,199.836031064,14.136337258,-2.846334504
1.540000000,5.272683948,0.678846200,197.187489943,14.042346312,-2.863080268
1.545000000,5.293510469,0.686519462,194.541575716,13.947816163,-2.879156837
1.550000000,5.314107462,0.694210213,191.902286187,13.852880068,-2.894498710
1.555000000,5.334472752,0.701913351,189.273540521,13.757672060,-2.909039515
1.560000000,5.354604246,0.709623741,186.659155515,13.662326138,-2.922713024
1.565000000,5.374499937,0.717336224,184.062823881,13.566975488,-2.935454228
1.570000000,5.394157903,0.725045619,181.488094624,13.471751728,-2.947200485
1.575000000,5.413576304,0.732746732,178.938355563,13.376784201,-2.957892731
1.580000000,5.432753386,0.740434357,176.416818060,13.282199293,-2.967476745
1.585000000,5.451687475,0.748103283,173.926503963,13.188119804,-2.975904466
1.590000000,5.470376981,0.755748297,171.470234793,13.094664364,-2.983135362
1.595000000,5.488820394,0.763364191,169.050623147,13.001946898,-2.989137829
1.600000000,5.507016283,0.770945763,166.670066324,12.910076155,-2.993890616
1.605000000,5.524963295,0.778487827,164.330742113,12.819155281,-2.997384266
1.610000000,5.542660155,0.785985210,162.034606708,12.729281469,-2.999622559
1.615000000,5.560105661,0.793432763,159.783394673,12.640545664,-3.000623941
1.620000000,5.577298688,0.800825358,157.578620905,12.553032339,-3.000422936
1.625000000,5.594238179,0.808157898,155.421584487,12.466819341,-2.999071507
1.630000000,5.610923149,0.815425315,153.313374354,12.381977805,-2.996640380
1.635000000,5.627352682,0.822622577,151.254876667,12.298572139,-2.993220288
1.640000000,5.643525924,0.829744686,149.246783804,12.216660092,-2.988923150
1.645000000,5.659442089,0.836786685,147.289604849,12.136292879,-2.983883155
1.650000000,5.675100450,0.843743659,145.383677494,12.057515395,-2.978257742
1.655000000,5.690500340,0.850610733,143.529181242,11.980366490,-2.972228485
1.660000000,5.705641149,0.857383078,141.726151836,11.904879329,-2.966001848
1.665000000,5.720522320,0.864055909,139.974496822,11.831081811,-2.959809823
1.670000000,5.735143349,0.870624485,138.274012189,11.758997074,-2.953910436
1.675000000,5.749503781,0.877084110,136.624400032,11.688644063,-2.948588115
1.680000000,5.763603209,0.883430136,135.025288303,11.620038223,-2.944146132
1.685000000,5.777441267,0.889657952,133.476265286,11.553192861,-2.940860609
1.690000000,5.791017634,0.895762993,131.976933071,11.488121390,-2.938949299
1.695000000,5.804332023,0.901740733,130.526957868,11.424839512,-2.938565073
1.700000000,5.817384187,0.907586682,129.126111038,11.363367064,-2.939790817
1.705000000,5.830173909,0.913296386,127.774301088,11.303729521,-2.942634656
1.710000000,5.842701006,0.918865424,126.471596954,11.245959139,-2.947025549
1.715000000,5.854965317,0.924289404,125.218242840,11.190095748,-2.952809280
1.720000000,5.866966711,0.929563962,124.014664817,11.136187176,-2.959744912
1.725000000,5.878705076,0.934684760,122.861469356,11.084289303,-2.967501761
1.730000000,5.890180322,0.939647483,121.759433918,11.034465729,-2.975656975
1.735000000,5.901392374,0.944447840,120.709489700,10.986787051,-2.983693791
1.740000000,5.912341172,0.949081559,119.712696617,10.941329746,-2.991000587
1.745000000,5.923026670,0.953544393,118.770210633,10.898174647,-2.996870809
1.750000000,5.933448829,0.957832114,117.883243551,10.857405010,-3.000503881
1.755000000,5.943607621,0.961940521,117.053015482,10.819104190,-3.001007165
1.760000000,5.953503021,0.965865435,116.280700282,10.783352924,-2.997399022
1.765000000,5.963135010,0.969602712,115.567364401,10.750226249,-2.988612991
1.770000000,5.972503571,0.973148237,114.913899760,10.719790099,-2.973503028
1.775000000,5.981608687,0.976497939,114.320951531,10.692097621,-2.950849698
1.780000000,5.990450341,0.979647794,113.788841931,10.667185286,-2.919367105
1.785000000,5.999028513,0.982593834,113.317491540,10.645068884,-2.877710296
1.790000000,6.007343183,0.985332159,112.906340005,10.625739504,-2.824482722
1.795000000,6.015394323,0.987858948,112.554268496,10.609159651,-2.758243304
1.800000000,6.023181906,0.990170473,112.259526795,10.595259638,-2.677512533
1.805000000,6.030705896,0.992263115,112.019668535,10.583934454,-2.580776994
1.810000000,6.037966256,0.994133383,111.831498776,10.575041313,-2.466491666
1.815000000,6.044962942,0.995777933,111.691038899,10.568398124,-2.333079360
1.820000000,6.051695909,0.997193588,111.593514660,10.563783160,-2.178926745
1.825000000,6.058165106,0.998377367,111.533374199,10.560936237,-2.002376500
1.830000000,6.064370482,0.999326509,111.504343860,10.559561727,-1.801715366
1.835000000,6.070311986,1.000038505,111.499530829,10.559333825,-1.575158144
1.840000000,6.075989566,1.000511125,111.511582867,10.559904491,-1.320828076
1.845000000,6.081403174,1.000742459,111.532916781,10.560914581,-1.036734608
1.850000000,6.086552769,1.000730952,111.556028773,10.562008747,-0.720750213
1.855000000,6.091438316,1.000475443,111.573901398,10.562854794,-0.370588968
1.859799984,6.095879991,0.999999927,111.580536192,10.563168852,-0.000000000
