t,x,z,tau_norm2,tau_norm,omega2
1.045000000,2.622968616,0.798878487,279.020896353,16.703918593,-1.272338615
1.050000000,2.651632197,0.794067993,279.797768255,16.727156610,-1.254256136
1.055000000,2.680325673,0.789429603,280.525266901,16.748888527,-1.236574883
1.060000000,2.709046484,0.784964039,281.206205126,16.769204070,-1.219284526
1.065000000,2.737792092,0.780671966,281.843382597,16.788191761,-1.202377923
1.070000000,2.766559990,0.776554002,282.439562827,16.805938320,-1.185851283
1.075000000,2.795347695,0.772610716,282.997450456,16.822528064,-1.169704316
1.080000000,2.824152753,0.768842631,283.519668844,16.838042310,-1.153940391
1.085000000,2.852972736,0.765250229,284.008737964,16.852558796,-1.138566670
1.090000000,2.881805244,0.761833952,284.467052636,16.866151091,-1.123594248
1.095000000,2.910647903,0.758594204,284.896861083,16.878888029,-1.109038280
1.100000000,2.939498366,0.755531353,285.300243824,16.890833130,-1.094918107
1.105000000,2.968354313,0.752645735,285.679092901,16.902044045,-1.081257370
1.110000000,2.997213448,0.749937653,286.035091436,16.912571994,-1.068084125
1.115000000,3.026073502,0.747407382,286.369693507,16.922461213,-1.055430951
1.120000000,3.054932228,0.745055169,286.684104352,16.931748414,-1.043335055
1.125000000,3.083787406,0.742881232,286.979260886,16.940462239,-1.031838374
1.130000000,3.112636837,0.740885766,287.255813880,16.948622772,-1.020986867
1.135000000,3.141478343,0.739068939,287.514123552,16.956241434,-1.010827137
1.140000000,3.170309769,0.737430896,287.754272161,16.963321378,-1.001404716
1.145000000,3.199128977,0.735971758,287.976079736,16.969857976,-0.992763813
1.150000000,3.227933849,0.734691622,288.179119765,16.975839295,-0.984947117
1.155000000,3.256722283,0.733590562,288.362734791,16.981246562,-0.977995618
1.160000000,3.285492191,0.732668627,288.526051935,16.986054631,-0.971948450
1.165000000,3.314241502,0.731925840,288.667998364,16.990232440,-0.966842748
1.170000000,3.342968154,0.731362203,288.787316695,16.993743457,-0.962713528
1.175000000,3.371670095,0.730977688,288.882580385,16.996546131,-0.959593576
1.180000000,3.400345284,0.730772241,288.952209081,16.998594327,-0.957513360
1.185000000,3.428991685,0.730745780,288.994483981,16.999837763,-0.956500953
1.190000000,3.457607267,0.730898193,289.007563189,17.000222445,-0.956581967
1.195000000,3.486190003,0.731229338,288.989497099,16.999691088,-0.957779501
1.200000000,3.514737866,0.731739040,288.938243788,16.998183544,-0.960114097
1.205000000,3.543248830,0.732427088,288.851684445,16.995637218,-0.963603706
1.210000000,3.571720863,0.733293236,288.727638819,16.991987489,-0.968263654
1.215000000,3.600151933,0.734337202,288.563880688,16.987168119,-0.974106622
1.220000000,3.628539999,0.735558660,288.358153327,16.981111663,-0.981142621
1.225000000,3.656883012,0.736957245,288.108184979,16.973749880,-0.989378963
1.230000000,3.685178914,0.738532547,287.811704276,16.965014125,-0.998820244
1.235000000,3.713425635,0.740284108,287.466455607,16.954835759,-1.009468309
1.240000000,3.741621090,0.742211426,287.070214393,16.943146532,-1.021322216
1.245000000,3.769763182,0.744313942,286.620802209,16.929878978,-1.034378196
1.250000000,3.797849795,0.746591050,286.116101738,16.914966797,-1.048629594
1.255000000,3.825878796,0.749042084,285.554071474,16.898345229,-1.064066802
