t,x,z,tau_norm2,tau_norm,omega2
0.155000000,0.006292926,1.995230442,69.644394797,8.345321731,2.836825409
0.160000000,0.007051027,1.994653978,68.887806179,8.299867841,2.864333600
0.165000000,0.007870206,1.994030817,68.164894769,8.256203411,2.889353974
0.170000000,0.008752972,1.993359024,67.476138449,8.214386066,2.911911047
0.175000000,0.009701830,1.992636664,66.821928615,8.174468094,2.932012054
0.180000000,0.010719280,1.991861811,66.202584699,8.136497078,2.949645649
0.185000000,0.011807811,1.991032548,65.618366933,8.100516461,2.964780679
0.190000000,0.012969909,1.990146963,65.069487363,8.066566020,2.977365079
0.195000000,0.014208048,1.989203157,64.556119050,8.034682262,2.987326232
0.200000000,0.015524692,1.988199243,64.078402112,8.004898632,2.994583578
0.205000000,0.016922298,1.987133343,63.636445197,7.977245464,2.999061243
0.210000000,0.018403308,1.986003598,63.230325492,7.951749838,3.000689894
0.215000000,0.019970157,1.984808160,62.860088742,7.928435454,2.999407587
0.220000000,0.021625264,1.983545199,62.525749318,7.907322513,2.995160548
0.225000000,0.023371037,1.982212905,62.227290343,7.888427622,2.987903899
0.230000000,0.025209870,1.980809485,61.964663865,7.871763707,2.977602300
0.235000000,0.027144145,1.979333167,61.737791093,7.857339950,2.964230502
0.240000000,0.029176228,1.977782202,61.546562669,7.845161736,2.947773796
0.245000000,0.031308471,1.976154864,61.390839002,7.835230629,2.928228358
0.250000000,0.033543210,1.974449453,61.270450643,7.827544356,2.905601475
0.255000000,0.035882765,1.972664292,61.185198703,7.822096823,2.879911656
0.260000000,0.038329443,1.970797735,61.134855321,7.818878137,2.851188615
0.265000000,0.040885529,1.968848164,61.119164164,7.817874658,2.819473140
0.270000000,0.043553297,1.966813990,61.137840973,7.819069061,2.784816839
0.275000000,0.046334999,1.964693658,61.190574130,7.822440420,2.747281780
0.280000000,0.049232872,1.962485644,61.277025269,7.827964312,2.706940018
0.285000000,0.052249133,1.960188460,61.396829900,7.835612924,2.663873032
0.290000000,0.055385983,1.957800653,61.549598066,7.845355191,2.618171073
0.295000000,0.058645600,1.955320806,61.734915008,7.857156929,2.569932442
0.300000000,0.062030148,1.952747542,61.952341845,7.870980996,2.519262703
0.305000000,0.065541766,1.950079524,62.201416263,7.886787449,2.466273853
0.310000000,0.069182578,1.947315454,62.481653200,7.904533712,2.411083459
0.315000000,0.072954685,1.944454078,62.792545530,7.924174754,2.353813772
0.320000000,0.076860166,1.941494184,63.133564733,7.945663266,2.294590838
0.325000000,0.080901083,1.938434605,63.504161550,7.968949840,2.233543610
0.330000000,0.085079472,1.935274221,63.903766614,7.993983151,2.170803084
0.335000000,0.089397349,1.932011956,64.331791046,8.020710134,2.106501460
0.340000000,0.093856710,1.928646786,64.787627017,8.049076159,2.040771334
0.345000000,0.098459525,1.925177731,65.270648266,8.079025205,1.973744942
0.350000000,0.103207742,1.921603866,65.780210561,8.110500019,1.905553452
0.355000000,0.108103285,1.917924314,66.315652104,8.143442276,1.836326304
0.360000000,0.113148055,1.914138251,66.876293869,8.177792726,1.766190620
0.365000000,0.118343928,1.910244906,67.461439865,8.213491332,1.695270665
0.370000000,0.123692755,1.906243562,68.070377316,8.250477399,1.623687370
0.375000000,0.129196360,1.902133556,68.702376755,8.288689689,1.551557919
0.380000000,0.134856544,1.897914280,69.356692023,8.328066524,1.478995392
0.385000000,0.140675078,1.893585184,70.032560197,8.368545883,1.406108498
0.390000000,0.146653708,1.889145774,70.729202199,8.410065529,1.333001582
0.395000000,0.152794151,1.884595613,71.445825064,8.452563224,1.259774547
0.400000000,0.159098096,1.879934323,72.181624789,8.495976977,1.186522565
0.405000000,0.165567203,1.875161582,72.935789186,8.540245265,1.113335851
0.410000000,0.172203101,1.870277131,73.707500712,8.585307258,1.040299514
0.415000000,0.179007388,1.865280768,74.495939288,8.631103017,0.967493476
0.420000000,0.185981634,1.860172352,75.300285093,8.677573687,0.894992451
0.425000000,0.193127372,1.854951801,76.119721327,8.724661674,0.822865986
0.430000000,0.200446107,1.849619094,76.953436954,8.772310810,0.751178547
0.435000000,0.207939306,1.844174272,77.800629403,8.820466507,0.679989654
0.440000000,0.215608404,1.838617436,78.660507243,8.869075896,0.609354049
0.445000000,0.223454801,1.832948747,79.532292809,8.918087957,0.539321898
0.450000000,0.231479860,1.827168429,80.415224798,8.967453641,0.469939018
0.455000000,0.239684908,1.821276767,81.308560811,9.017125973,0.401247130
0.460000000,0.248071234,1.815274106,82.211579848,9.067060155,0.333284121
0.465000000,0.256640089,1.809160853,83.123584752,9.117213651,0.266084321
0.470000000,0.265392684,1.802937478,84.043904597,9.167546269,0.199678796
0.475000000,0.274330192,1.796604508,84.971897013,9.218020233,0.134095635
0.480000000,0.283453744,1.790162535,85.906950450,9.268600242,0.069360245
0.485000000,0.292764431,1.783612210,86.848486374,9.319253531,0.005495649
0.490000000,0.302263301,1.776954244,87.795961387,9.369949914,-0.057477227
0.495000000,0.311951360,1.770189409,88.748869273,9.420661828,-0.119539266
0.500000000,0.321829569,1.763318536,89.706742961,9.471364366,-0.180672875
0.505000000,0.331898848,1.756342518,90.669156405,9.522035308,-0.240861716
0.510000000,0.342160069,1.749262305,91.635726370,9.572655137,-0.300090438
0.515000000,0.352614063,1.742078905,92.606114122,9.623207060,-0.358344424
0.520000000,0.363261612,1.734793388,93.580027023,9.673677017,-0.415609542
0.525000000,0.374103452,1.727406878,94.557220014,9.724053682,-0.471871914
0.530000000,0.385140274,1.719920558,95.537496993,9.774328468,-0.527117692
0.535000000,0.396372720,1.712335669,96.520712075,9.824495512,-0.581332846
0.540000000,0.407801387,1.704653505,97.506770734,9.874551673,-0.634502966
0.545000000,0.419426821,1.696875419,98.495630820,9.924496502,-0.686613079
0.550000000,0.431249521,1.689002817,99.487303445,9.974332231,-0.737647471
0.555000000,0.443269939,1.681037159,100.481853736,10.024063734,-0.787589528
0.560000000,0.455488477,1.672979959,101.479401450,10.073698499,-0.836421594
0.565000000,0.467905488,1.664832786,102.480121449,10.123246586,-0.884124832
0.570000000,0.480521275,1.656597256,103.484244020,10.172720581,-0.930679109
0.575000000,0.493336094,1.648275042,104.492055015,10.222135541,-0.976063045
0.580000000,0.506350152,1.639867863,105.503895047,10.271508898,-1.020255221
0.585000000,0.519563606,1.631377489,106.520156908,10.320860279,-1.063235137
0.590000000,0.532976563,1.622805740,107.541282312,10.370211295,-1.104983246
0.595000000,0.546589084,1.614154482,108.567758479,10.419585331,-1.145480940
0.600000000,0.560401180,1.605425629,109.600114600,10.469007336,-1.184710552
0.605000000,0.574412816,1.596621139,110.638918190,10.518503610,-1.222655390
0.610000000,0.588623905,1.587743017,111.684771340,10.568101596,-1.259299771
0.615000000,0.603034317,1.578793311,112.738306895,10.617829670,-1.294629088
0.620000000,0.617643873,1.569774113,113.800184569,10.667716933,-1.328629874
0.625000000,0.632452347,1.560687555,114.871086999,10.717793010,-1.361289892
0.630000000,0.647459470,1.551535811,115.951715777,10.768087842,-1.392598223
0.635000000,0.662664924,1.542321094,117.042787450,10.818631496,-1.422545363
0.640000000,0.678068349,1.533045658,118.145029522,10.869453966,-1.451123331
0.645000000,0.693669339,1.523711792,119.259176457,10.920584987,-1.478325774
0.650000000,0.709467446,1.514321822,120.385965709,10.972053851,-1.504148073
0.655000000,0.725462177,1.504878110,121.526133784,11.023889231,-1.528587455
0.660000000,0.741653000,1.495383051,122.680412350,11.076119011,-1.551643091
0.665000000,0.758039338,1.485839075,123.849524410,11.128770121,-1.573316203
0.670000000,0.774620578,1.476248643,125.034180547,11.181868384,-1.593610152
0.675000000,0.791396061,1.466614246,126.235075251,11.235438365,-1.612530531
0.680000000,0.808365095,1.456938405,127.452883349,11.289503237,-1.630085240
0.685000000,0.825526946,1.447223669,128.688256535,11.344084650,-1.646284558
0.690000000,0.842880843,1.437472615,129.941820023,11.399202605,-1.661141197
0.695000000,0.860425978,1.427687845,131.214169320,11.454875352,-1.674670352
0.700000000,0.878161510,1.417871987,132.505867143,11.511119283,-1.686889733
0.705000000,0.896086558,1.408027691,133.817440477,11.567948845,-1.697819587
0.710000000,0.914200211,1.398157630,135.149377785,11.625376458,-1.707482709
0.715000000,0.932501522,1.388264498,136.502126381,11.683412446,-1.715904432
0.720000000,0.950989512,1.378351009,137.876089966,11.742064979,-1.723112613
0.725000000,0.969663170,1.368419895,139.271626349,11.801340023,-1.729137598
0.730000000,0.988521455,1.358473907,140.689045331,11.861241306,-1.734012185
0.735000000,1.007563294,1.348515809,142.128606787,11.921770287,-1.737771559
0.740000000,1.026787585,1.338548383,143.590518934,11.982926142,-1.740453233
0.745000000,1.046193197,1.328574424,145.074936791,12.044705758,-1.742096967
0.750000000,1.065778972,1.318596738,146.581960843,12.107103735,-1.742744680
0.755000000,1.085543723,1.308618145,148.111635894,12.170112403,-1.742440356
0.760000000,1.105486236,1.298641472,149.663950141,12.233721843,-1.741229941
0.765000000,1.125605273,1.288669557,151.238834461,12.297919924,-1.739161081
0.770000000,1.145899568,1.278705245,152.836162321,12.362692357,-1.736281877
0.775000000,1.166367831,1.268751388,154.455750630,12.428022797,-1.732639946
0.780000000,1.187008749,1.258810843,156.097360926,12.493892945,-1.728282277
0.785000000,1.207820983,1.248886470,157.760700640,12.560282666,-1.723255134
0.790000000,1.228803171,1.238981134,159.445424444,12.627170088,-1.717603965
0.795000000,1.249953929,1.229097700,161.151135651,12.694531722,-1.711373322
0.800000000,1.271271849,1.219239036,162.877387698,12.762342563,-1.704606778
0.805000000,1.292755502,1.209408008,164.623685666,12.830576202,-1.697346852
0.810000000,1.314403438,1.199607480,166.389487878,12.899204932,-1.689634943
0.815000000,1.336214183,1.189840314,168.174207532,12.968199857,-1.681511270
0.820000000,1.358186244,1.180109370,169.977214389,13.037530993,-1.673014814
0.825000000,1.380318108,1.170417500,171.797836503,13.107167371,-1.664183271
0.830000000,1.402608238,1.160767551,173.635361995,13.177077142,-1.655053008
0.835000000,1.425055081,1.151162366,175.489040855,13.247227667,-1.645659032
0.840000000,1.447657061,1.141604776,177.358086789,13.317585622,-1.636034956
0.845000000,1.470412584,1.132097606,179.241679082,13.388117085,-1.626212978
0.850000000,1.493320035,1.122643667,181.138964503,13.458787631,-1.616223863
0.855000000,1.516377783,1.113245764,183.049059218,13.529562418,-1.606096931
0.860000000,1.539584173,1.103906686,184.971050730,13.600406271,-1.595860049
0.865000000,1.562937536,1.094629210,186.903999837,13.671283767,-1.585539633
0.870000000,1.586436180,1.085416099,188.846942596,13.742159313,-1.575160646
0.875000000,1.610078398,1.076270102,190.798892305,13.812997224,-1.564746607
0.880000000,1.633862463,1.067193950,192.758841483,13.883761791,-1.554319603
0.885000000,1.657786628,1.058190358,194.725763858,13.954417360,-1.543900299
0.890000000,1.681849132,1.049262024,196.698616357,14.024928390,-1.533507958
0.895000000,1.706048191,1.040411626,198.676341084,14.095259525,-1.523160460
0.900000000,1.730382008,1.031641822,200.657867304,14.165375650,-1.512874323
0.905000000,1.754848765,1.022955250,202.642113404,14.235241951,-1.502664728
0.910000000,1.779446627,1.014354528,204.627988855,14.304823971,-1.492545544
0.915000000,1.804173742,1.005842249,206.614396144,14.374087663,-1.482529355
0.920000000,1.829028240,0.997420985,208.600232698,14.442999436,-1.472627486
0.925000000,1.854008234,0.989093283,210.584392781,14.511526204,-1.462850035
0.930000000,1.879111819,0.980861665,212.565769363,14.579635433,-1.453205901
0.935000000,1.904337075,0.972728628,214.543255969,14.647295176,-1.443702812
0.940000000,1.929682063,0.964696643,216.515748485,14.714474115,-1.434347354
0.945000000,1.955144827,0.956768154,218.482146941,14.781141598,-1.425145005
0.950000000,1.980723396,0.948945575,220.441357246,14.847267669,-1.416100159
0.955000000,2.006415781,0.941231295,222.392292852,14.912823101,-1.407216211
0.960000000,2.032219978,0.933627672,224.333875764,14.977779400,-1.398495961
0.965000000,2.058133964,0.926137032,226.265036408,15.042108775,-1.389941912
0.970000000,2.084155703,0.918761674,228.184713154,15.105784096,-1.381556328
0.975000000,2.110283142,0.911503864,230.091851796,15.168778850,-1.373341276
0.980000000,2.136514210,0.904365836,231.985405006,15.231067100,-1.365298669
0.985000000,2.162846825,0.897349792,233.864331753,15.292623442,-1.357430303
0.990000000,2.189278885,0.890457900,235.727596696,15.353422963,-1.349737897
0.995000000,2.215808275,0.883692295,237.574169557,15.413441198,-1.342223124
1.000000000,2.242432866,0.877055078,239.403024465,15.472654086,-1.334887651
1.005000000,2.269150512,0.870548314,241.213139285,15.531037933,-1.327733163
1.010000000,2.295959054,0.864174033,243.003494922,15.588569367,-1.320761402
1.015000000,2.322856318,0.857934230,244.773074619,15.645225298,-1.313974190
1.020000000,2.349840116,0.851830862,246.520863234,15.700982875,-1.307373461
1.025000000,2.376908245,0.845865848,248.245846514,15.755819449,-1.300961288
1.030000000,2.404058491,0.840041072,249.947010358,15.809712532,-1.294739906
1.035000000,2.431288623,0.834358378,251.623340076,15.862639757,-1.288711741
1.040000000,2.458596400,0.828819572,253.273819650,15.914578840,-1.282879430
1.045000000,2.485979565,0.823426418,254.897430994,15.965507540,-1.277245851
1.050000000,2.513435850,0.818180644,256.493153221,16.015403623,-1.271814139
1.055000000,2.540962974,0.813083934,258.059961916,16.064244829,-1.266587714
1.060000000,2.568558643,0.808137935,259.596828425,16.112008826,-1.261570302
1.065000000,2.596220552,0.803344248,261.102719156,16.158673187,-1.256765954
1.070000000,2.623946381,0.798704435,262.576594898,16.204215343,-1.252179071
1.075000000,2.651733801,0.794220014,264.017410164,16.248612561,-1.247814425
1.080000000,2.679580470,0.789892461,265.424112559,16.291841902,-1.243677180
1.085000000,2.707484036,0.785723206,266.795642178,16.333880194,-1.239772912
1.090000000,2.735442132,0.781713637,268.130931033,16.374703998,-1.236107635
1.095000000,2.763452385,0.777865096,269.428902525,16.414289583,-1.232687819
1.100000000,2.791512406,0.774178879,270.688470952,16.452612891,-1.229520417
1.105000000,2.819619798,0.770656236,271.908541059,16.489649513,-1.226612882
1.110000000,2.847772152,0.767298371,273.088007645,16.525374660,-1.223973197
1.115000000,2.875967049,0.764106440,274.225755219,16.559763139,-1.221609894
1.120000000,2.904202058,0.761081551,275.320657715,16.592789329,-1.219532085
1.125000000,2.932474741,0.758224763,276.371578269,16.624427156,-1.217749483
1.130000000,2.960782645,0.755537087,277.377369066,16.654650073,-1.216272432
1.135000000,2.989123310,0.753019482,278.336871256,16.683431040,-1.215111936
1.140000000,3.017494265,0.750672856,279.248914952,16.710742502,-1.214279688
1.145000000,3.045893028,0.748498069,280.112319401,16.736556378,-1.213788024
1.150000000,3.074317107,0.746495924,280.925894589,16.760844089,-1.213649475
1.155000000,3.102764000,0.744667174,281.688445225,16.783576652,-1.213876465
1.160000000,3.131231196,0.743012518,282.398775367,16.804724793,-1.214481281
1.165000000,3.159716173,0.741532599,283.055693097,16.824259065,-1.215476062
1.170000000,3.188216397,0.740228005,283.658015218,16.842149958,-1.216872791
1.175000000,3.216729326,0.739099268,284.204571973,16.858368010,-1.218683284
1.180000000,3.245252407,0.738146863,284.694211767,16.872883920,-1.220919181
1.185000000,3.273783078,0.737371208,285.125805899,16.885668654,-1.223591938
1.190000000,3.302318763,0.736772659,285.498253279,16.896693561,-1.226712818
1.195000000,3.330856880,0.736351515,285.810485137,16.905930472,-1.230292884
1.200000000,3.359394833,0.736108015,286.061469704,16.913351818,-1.234342990
1.205000000,3.387930016,0.736042334,286.250216852,16.918930724,-1.238873776
1.210000000,3.416459815,0.736154587,286.375782705,16.922641127,-1.243895653
1.215000000,3.444981602,0.736444824,286.437274176,16.924457869,-1.249418801
1.220000000,3.473492740,0.736913034,286.433853457,16.924356811,-1.255453150
1.225000000,3.501990580,0.737559138,286.364742421,16.922314925,-1.262008377
1.230000000,3.530472464,0.738382994,286.229226941,16.918310404,-1.269093886
1.235000000,3.558935720,0.739384391,286.026661110,16.912322759,-1.276718800
1.240000000,3.587377668,0.740563054,285.756471349,16.904332916,-1.284891936
1.245000000,3.615795615,0.741918637,285.418160393,16.894323319,-1.293621795
1.250000000,3.644186858,0.743450727,285.011311144,16.882278020,-1.302916535
1.255000000,3.672548683,0.745158843,284.535590373,16.868182782,-1.312783950
1.260000000,3.700878363,0.747042429,283.990752260,16.852025168,-1.323231440
1.265000000,3.729173162,0.749100865,283.376641766,16.833794634,-1.334265985
1.270000000,3.757430332,0.751333453,282.693197815,16.813482620,-1.345894109
1.275000000,3.785647115,0.753739428,281.940456271,16.791082641,-1.358121843
1.280000000,3.813820741,0.756317950,281.118552712,16.766590372,-1.370954680
1.285000000,3.841948428,0.759068105,280.227724968,16.740003733,-1.384397534
1.290000000,3.870027387,0.761988908,279.268315421,16.711322970,-1.398454684
1.295000000,3.898054814,0.765079298,278.240773054,16.680550742,-1.413129718
1.300000000,3.926027898,0.768338139,277.145655227,16.647692189,-1.428425471
1.305000000,3.953943815,0.771764221,275.983629180,16.612755015,-1.444343958
1.310000000,3.981799733,0.775356260,274.755473232,16.575749553,-1.460886295
1.315000000,4.009592808,0.779112893,273.462077687,16.536688837,-1.478052621
1.320000000,4.037320189,0.783032684,272.104445405,16.495588665,-1.495842006
1.325000000,4.064979014,0.787114120,270.683692056,16.452467659,-1.514252356
1.330000000,4.092566411,0.791355613,269.201046021,16.407347318,-1.533280308
1.335000000,4.120079501,0.795755496,267.657847864,16.360252072,-1.552921220
1.340000000,4.147515397,0.800312028,266.055548414,16.311209287,-1.573169654
1.345000000,4.174871202,0.805023392,264.395704912,16.260249227,-1.594019645
1.350000000,4.202144013,0.809887694,262.679976550,16.207404991,-1.615464663
1.355000000,4.229330922,0.814902964,260.910119826,16.152712460,-1.637497549
1.360000000,4.256429010,0.820067156,259.087983727,16.096210229,-1.660110447
1.365000000,4.283435356,0.825378150,257.215504745,16.037939542,-1.683294742
1.370000000,4.310347032,0.830833749,255.294701735,15.977944227,-1.707040980
1.375000000,4.337161106,0.836431684,253.327670616,15.916270625,-1.731338798
1.380000000,4.363874641,0.842169608,251.316578940,15.852967512,-1.756176844
1.385000000,4.390484699,0.848045103,249.263660317,15.788086025,-1.781542696
1.390000000,4.416988337,0.854055677,247.171208720,15.721679577,-1.807422777
1.395000000,4.443382611,0.860198766,245.041572671,15.653803776,-1.833802268
1.400000000,4.469664576,0.866471732,242.877149322,15.584516333,-1.860665022
1.405000000,4.495831288,0.872871868,240.680378439,15.513876964,-1.887993471
1.410000000,4.521879802,0.879396396,238.453736304,15.441947296,-1.915768538
1.415000000,4.547807175,0.886042467,236.199729530,15.368790763,-1.943969540
1.420000000,4.573610466,0.892807165,233.920888824,15.294472493,-1.972574098
1.425000000,4.599286738,0.899687505,231.619762691,15.219059192,-2.001558047
1.430000000,4.624833059,0.906680435,229.298911087,15.142619030,-2.030895344
1.435000000,4.650246501,0.913782839,226.960899059,15.065221507,-2.060557975
1.440000000,4.675524143,0.920991533,224.608290346,14.986937324,-2.090515879
1.445000000,4.700663072,0.928303271,222.243640985,14.907838240,-2.120736856
1.450000000,4.725660382,0.935714745,219.869492915,14.827996929,-2.151186498
1.455000000,4.750513179,0.943222585,217.488367600,14.747486823,-2.181828116
1.460000000,4.775218578,0.950823360,215.102759679,14.666381956,-2.212622674
1.465000000,4.799773705,0.958513582,212.715130659,14.584756791,-2.243528740
1.470000000,4.824175702,0.966289703,210.327902657,14.502686050,-2.274502439
1.475000000,4.848421724,0.974148122,207.943452210,14.420244527,-2.305497420
1.480000000,4.872508942,0.982085179,205.564104168,14.337506902,-2.336464837
1.485000000,4.896434543,0.990097166,203.192125669,14.254547543,-2.367353344
1.490000000,4.920195733,0.998180318,200.829720223,14.171440302,-2.398109106
1.495000000,4.943789737,1.006330824,198.479021915,14.088258300,-2.428675827
1.500000000,4.967213803,1.014544821,196.142089731,14.005073714,-2.458994795
1.505000000,4.990465199,1.022818401,193.820902029,13.921957550,-2.489004953
1.510000000,5.013541218,1.031147611,191.517351166,13.838979412,-2.518642984
1.515000000,5.036439177,1.039528453,189.233238289,13.756207264,-2.547843425
1.520000000,5.059156422,1.047956886,186.970268307,13.673707190,-2.576538800
1.525000000,5.081690325,1.056428832,184.730045068,13.591543145,-2.604660215
1.530000000,5.104038288,1.064940173,182.514066932,13.509776717,-2.632139828
1.535000000,5.126197746,1.073486753,180.323723075,13.428466892,-2.658912375
1.540000000,5.148166164,1.082064383,178.160290589,13.347669856,-2.684915555
1.545000000,5.169941044,1.090668841,176.024932372,13.267438802,-2.710090378
1.550000000,5.191519922,1.099295874,173.918695801,13.187823770,-2.734381505
1.555000000,5.212900373,1.107941200,171.842512194,13.108871507,-2.757737605
1.560000000,5.234080009,1.116600510,169.797197049,13.030625351,-2.780111692
1.565000000,5.255056484,1.125269470,167.783451062,12.953125147,-2.801461461
1.570000000,5.275827495,1.133943723,165.801861906,12.876407182,-2.821749610
1.575000000,5.296390780,1.142618891,163.852906758,12.800504160,-2.840944142
1.580000000,5.316744125,1.151290575,161.936955557,12.725445201,-2.859018651
1.585000000,5.336885360,1.159954363,160.054274983,12.651255866,-2.875952572
1.590000000,5.356812363,1.168605823,158.205033116,12.577958225,-2.891731418
1.595000000,5.376523063,1.177240514,156.389304770,12.505570949,-2.906346963
1.600000000,5.396015439,1.185853979,154.607077455,12.434109436,-2.919797410
1.605000000,5.415287519,1.194441755,152.858257959,12.363585967,-2.932087504
1.610000000,5.434337388,1.202999371,151.142679490,12.294009903,-2.943228612
1.615000000,5.453163181,1.211522349,149.460109376,12.225387903,-2.953238755
1.620000000,5.471763090,1.220006208,147.810257253,12.157724181,-2.962142603
1.625000000,5.490135361,1.228446463,146.192783735,12.091020790,-2.969971411
1.630000000,5.508278299,1.236838630,144.607309501,12.025277939,-2.976762923
1.635000000,5.526190265,1.245178226,143.053424777,11.960494337,-2.982561223
1.640000000,5.543869676,1.253460772,141.530699165,11.896667566,-2.987416535
1.645000000,5.561315009,1.261681790,140.038691775,11.833794479,-2.991384991
1.650000000,5.578524801,1.269836810,138.576961628,11.771871628,-2.994528344
1.655000000,5.595497644,1.277921371,137.145078281,11.710895708,-2.996913639
1.660000000,5.612232192,1.285931017,135.742632639,11.650864030,-2.998612849
1.665000000,5.628727156,1.293861304,134.369247915,11.591775011,-2.999702463
1.670000000,5.644981308,1.301707799,133.024590700,11.533628687,-3.000263039
1.675000000,5.660993477,1.309466082,131.708382109,11.476427236,-3.000378715
1.680000000,5.676762549,1.317131745,130.420408972,11.420175523,-3.000136690
1.685000000,5.692287468,1.324700395,129.160535035,11.364881655,-2.999626657
1.690000000,5.707567235,1.332167656,127.928712162,11.310557553,-2.998940208
1.695000000,5.722600906,1.339529166,126.724991491,11.257219528,-2.998170196
1.700000000,5.737387592,1.346780581,125.549534554,11.204888868,-2.997410064
1.705000000,5.751926454,1.353917574,124.402624336,11.153592441,-2.996753125
1.710000000,5.766216707,1.360935835,123.284676265,11.103363286,-2.996291795
1.715000000,5.780257617,1.367831074,122.196249002,11.054241222,-2.996111143
1.720000000,5.794048493,1.374599019,121.138053080,11.006273351,-2.996261079
1.725000000,5.807588694,1.381235417,120.110954481,10.959514336,-2.996741387
1.730000000,5.820877619,1.387736034,119.115973168,10.914026442,-2.997499915
1.735000000,5.833914710,1.394096654,118.154276971,10.869879345,-2.998431485
1.740000000,5.846699446,1.400313080,117.227171006,10.827149718,-2.999377124
1.745000000,5.859231341,1.406381138,116.336082791,10.785920582,-3.000123664
1.750000000,5.871509942,1.412296670,115.482543231,10.746280437,-3.000403737
1.755000000,5.883534827,1.418055540,114.668163617,10.708322166,-2.999896223
1.760000000,5.895305599,1.423653634,113.894608799,10.672141716,-2.998227186
1.765000000,5.906821887,1.429086860,113.163566682,10.637836560,-2.994971340
1.770000000,5.918083339,1.434351152,112.476714219,10.605503959,-2.989654062
1.775000000,5.929089625,1.439442468,111.835680072,10.575239008,-2.981753989
1.780000000,5.939840429,1.444356797,111.242004140,10.547132508,-2.970706181
1.785000000,5.950335447,1.449090158,110.697094204,10.521268659,-2.955905830
1.790000000,5.960574389,1.453638608,110.202179957,10.497722608,-2.936712471
1.795000000,5.970556972,1.457998241,109.758264767,10.476557868,-2.912454597
1.800000000,5.980282920,1.462165197,109.366075578,10.457823654,-2.882434570
1.805000000,5.989751962,1.466135665,109.026011454,10.441552157,-2.845933677
1.810000000,5.998963831,1.469905892,108.738091358,10.427755816,-2.802217130
1.815000000,6.007918259,1.473472188,108.501901902,10.416424622,-2.750538794
1.820000000,6.016614984,1.476830934,108.316545921,10.407523525,-2.690145391
1.825000000,6.025053738,1.479978592,108.180592902,10.400989996,-2.620279908
1.830000000,6.033234258,1.482911715,108.092032478,10.396731817,-2.540183923
1.835000000,6.041156277,1.485626958,108.048232406,10.394625169,-2.449098557
1.840000000,6.048819530,1.488121090,108.045902673,10.394513104,-2.346263788
1.845000000,6.056223752,1.490391007,108.081067640,10.396204482,-2.230915854
1.850000000,6.063368680,1.492433746,108.149048420,10.399473468,-2.102282546
1.855000000,6.070254055,1.494246501,108.244457992,10.404059688,-1.959576190
1.860000000,6.076879623,1.495826643,108.361211902,10.409669154,-1.801984220
1.865000000,6.083245140,1.497171732,108.492557782,10.415976084,-1.628657270
1.870000000,6.089350373,1.498279542,108.631127321,10.422625740,-1.438694827
1.875000000,6.095195104,1.499148081,108.769014766,10.429238456,-1.231128542
1.880000000,6.100779137,1.499775613,108.897886510,10.435415014,-1.004903447
1.885000000,6.106102299,1.500160681,109.009126842,10.440743596,-0.758857444
1.890000000,6.111164449,1.500302137,109.094025483,10.444808542,-0.491699645
