t,x,z,tau_norm2,tau_norm,omega2
0.295000000,0.035546657,1.980856150,74.208590559,8.614440815,2.035317917
0.300000000,0.037759685,1.979655197,74.122646137,8.609450978,2.020152099
0.305000000,0.040065674,1.978403371,74.054801422,8.605509946,2.003396901
0.310000000,0.042466526,1.977099639,74.004853877,8.602607388,1.985090483
0.315000000,0.044964131,1.975742980,73.972576667,8.600731171,1.965273412
0.320000000,0.047560360,1.974332388,73.957720307,8.599867459,1.943988463
0.325000000,0.050257063,1.972866870,73.960014297,8.600000831,1.921280419
0.330000000,0.053056076,1.971345451,73.979168750,8.601114390,1.897195855
0.335000000,0.055959213,1.969767168,74.014876001,8.603189874,1.871782924
0.340000000,0.058968266,1.968131078,74.066812204,8.606207771,1.845091136
0.345000000,0.062085008,1.966436254,74.134638908,8.610147438,1.817171135
0.350000000,0.065311191,1.964681786,74.218004609,8.614987209,1.788074482
0.355000000,0.068648543,1.962866785,74.316546280,8.620704512,1.757853438
0.360000000,0.072098770,1.960990379,74.429890872,8.627275982,1.726560751
0.365000000,0.075663554,1.959051718,74.557656789,8.634677573,1.694249456
0.370000000,0.079344553,1.957049970,74.699455332,8.642884665,1.660972678
0.375000000,0.083143402,1.954984327,74.854892106,8.651872173,1.626783445
0.380000000,0.087061708,1.952854002,75.023568400,8.661614653,1.591734513
0.385000000,0.091101055,1.950658229,75.205082525,8.672086400,1.555878204
0.390000000,0.095263001,1.948396265,75.399031114,8.683261548,1.519266258
0.395000000,0.099549075,1.946067394,75.605010394,8.695114168,1.481949688
0.400000000,0.103960782,1.943670919,75.822617400,8.707618354,1.443978661
0.405000000,0.108499599,1.941206171,76.051451163,8.720748314,1.405402387
0.410000000,0.113166975,1.938672505,76.291113849,8.734478453,1.366269018
0.415000000,0.117964331,1.936069302,76.541211854,8.748783450,1.326625565
0.420000000,0.122893060,1.933395969,76.801356859,8.763638335,1.286517827
0.425000000,0.127954528,1.930651939,77.071166856,8.779018559,1.245990336
0.430000000,0.133150069,1.927836673,77.350267213,8.794900068,1.205086319
0.435000000,0.138480990,1.924949659,77.638291723,8.811259372,1.163847653
0.440000000,0.143948570,1.921990413,77.934883616,8.828073607,1.122314834
0.445000000,0.149554055,1.918958478,78.239696520,8.845320600,1.080526966
0.450000000,0.155298664,1.915853429,78.552395384,8.862978923,1.038521743
0.455000000,0.161183584,1.912674868,78.872657346,8.881027944,0.996335455
0.460000000,0.167209975,1.909422425,79.200172556,8.899447879,0.954002999
0.465000000,0.173378964,1.906095764,79.534644958,8.918219831,0.911557893
0.470000000,0.179691648,1.902694575,79.875793016,8.937325831,0.869032302
0.475000000,0.186149094,1.899218582,80.223350398,8.956748874,0.826457072
0.480000000,0.192752338,1.895667537,80.577066615,8.976472950,0.783861764
0.485000000,0.199502387,1.892041225,80.936707603,8.996483069,0.741274695
0.490000000,0.206400214,1.888339464,81.302056273,9.016765289,0.698722989
0.495000000,0.213446763,1.884562099,81.672912999,9.037306734,0.656232621
0.500000000,0.220642949,1.880709012,82.049096066,9.058095609,0.613828472
0.505000000,0.227989652,1.876780115,82.430442076,9.079121217,0.571534383
0.510000000,0.235487725,1.872775352,82.816806301,9.100373965,0.529373209
0.515000000,0.243137987,1.868694702,83.208062990,9.121845372,0.487366881
0.520000000,0.250941228,1.864538175,83.604105637,9.143528074,0.445536455
0.525000000,0.258898206,1.860305815,84.004847199,9.165415822,0.403902177
0.530000000,0.267009650,1.855997700,84.410220270,9.187503484,0.362483538
0.535000000,0.275276256,1.851613939,84.820177215,9.209787034,0.321299326
0.540000000,0.283698691,1.847154679,85.234690255,9.232263550,0.280367686
0.545000000,0.292277590,1.842620097,85.653751513,9.254931200,0.239706170
0.550000000,0.301013558,1.838010406,86.077373018,9.277789231,0.199331790
0.555000000,0.309907171,1.833325853,86.505586668,9.300837955,0.159261065
0.560000000,0.318958972,1.828566719,86.938444146,9.324078729,0.119510070
0.565000000,0.328169476,1.823733318,87.376016810,9.347513937,0.080094479
0.570000000,0.337539168,1.818826001,87.818395526,9.371146970,0.041029606
0.575000000,0.347068501,1.813845152,88.265690481,9.394982197,0.002330444
0.580000000,0.356757900,1.808791190,88.718030940,9.419024946,-0.035988301
0.585000000,0.366607761,1.803664568,89.175564982,9.443281473,-0.073912177
0.590000000,0.376618449,1.798465774,89.638459194,9.467758932,-0.111426960
0.595000000,0.386790301,1.793195330,90.106898324,9.492465345,-0.148518627
0.600000000,0.397123624,1.787853795,90.581084912,9.517409569,-0.185173334
0.605000000,0.407618697,1.782441760,91.061238876,9.542601264,-0.221377402
0.610000000,0.418275771,1.776959852,91.547597076,9.568050850,-0.257117298
0.615000000,0.429095066,1.771408732,92.040412838,9.593769480,-0.292379629
0.620000000,0.440076778,1.765789096,92.539955451,9.619768992,-0.327151133
0.625000000,0.451221071,1.760101675,93.046509640,9.646061872,-0.361418674
0.630000000,0.462528085,1.754347232,93.560374995,9.672661216,-0.395169242
0.635000000,0.473997929,1.748526567,94.081865373,9.699580680,-0.428389944
0.640000000,0.485630688,1.742640514,94.611308232,9.726834440,-0.461067998
0.645000000,0.497426419,1.736689940,95.149043944,9.754437141,-0.493190750
0.650000000,0.509385151,1.730675747,95.695425074,9.782403849,-0.524745689
0.655000000,0.521506888,1.724598870,96.250815642,9.810750004,-0.555720460
0.660000000,0.533791609,1.718460277,96.815590353,9.839491367,-0.586102893
0.665000000,0.546239266,1.712260974,97.390133809,9.868643970,-0.615881018
0.670000000,0.558849784,1.706001994,97.974839697,9.898224068,-0.645043102
0.675000000,0.571623066,1.699684409,98.570109955,9.928248081,-0.673577668
0.680000000,0.584558988,1.693309320,99.176353917,9.958732546,-0.701473534
0.685000000,0.597657401,1.686877862,99.793987440,9.989694061,-0.728719843
0.690000000,0.610918134,1.680391205,100.423432013,10.021149236,-0.755306098
0.695000000,0.624340990,1.673850549,101.065113843,10.053114634,-0.781222198
0.700000000,0.637925749,1.667257125,101.719462931,10.085606721,-0.806458479
0.705000000,0.651672167,1.660612199,102.386912124,10.118641812,-0.831005747
0.710000000,0.665579978,1.653917067,103.067896164,10.152236018,-0.854855322
0.715000000,0.679648893,1.647173055,103.762850706,10.186405191,-0.877999074
0.720000000,0.693878599,1.640381524,104.472211337,10.221164872,-0.900429463
0.725000000,0.708268763,1.633543862,105.196412578,10.256530241,-0.922139579
0.730000000,0.722819029,1.626661488,105.935886869,10.292516061,-0.943123178
0.735000000,0.737529019,1.619735852,106.691063555,10.329136632,-0.963374719
0.740000000,0.752398336,1.612768435,107.462367848,10.366405734,-0.982889402
0.745000000,0.767426560,1.605760744,108.250219793,10.404336586,-1.001663200
0.750000000,0.782613250,1.598714318,109.055033220,10.442941790,-1.019692892
0.755000000,0.797957947,1.591630723,109.877214687,10.482233287,-1.036976093
0.760000000,0.813460170,1.584511554,110.717162425,10.522222314,-1.053511278
0.765000000,0.829119420,1.577358433,111.575265267,10.562919353,-1.069297815
0.770000000,0.844935177,1.570173010,112.451901582,10.604334094,-1.084335978
0.775000000,0.860906903,1.562956962,113.347438205,10.646475389,-1.098626972
0.780000000,0.877034040,1.555711993,114.262229355,10.689351213,-1.112172945
0.785000000,0.893316014,1.548439831,115.196615564,10.732968628,-1.124977002
0.790000000,0.909752230,1.541142231,116.150922602,10.777333743,-1.137043216
0.795000000,0.926342076,1.533820974,117.125460394,10.822451681,-1.148376627
0.800000000,0.943084924,1.526477863,118.120521953,10.868326548,-1.158983249
0.805000000,0.959980126,1.519114728,119.136382301,10.914961397,-1.168870066
0.810000000,0.977027019,1.511733420,120.173297407,10.962358205,-1.178045028
0.815000000,0.994224923,1.504335814,121.231503116,11.010517840,-1.186517036
0.820000000,1.011573139,1.496923807,122.311214096,11.059440044,-1.194295938
0.825000000,1.029070956,1.489499319,123.412622782,11.109123403,-1.201392505
0.830000000,1.046717642,1.482064290,124.535898331,11.159565329,-1.207818414
0.835000000,1.064512453,1.474620680,125.681185588,11.210762043,-1.213586226
0.840000000,1.082454628,1.467170472,126.848604125,11.262708561,-1.218709320
0.845000000,1.100543391,1.459715665,128.038247588,11.315398693,-1.223201802
0.850000000,1.118777949,1.452258279,129.250183250,11.368825060,-1.227078444
0.855000000,1.137157498,1.444800351,130.484451602,11.422979104,-1.230354641
0.860000000,1.155681215,1.437343936,131.741065972,11.477851104,-1.233046363
0.865000000,1.174348265,1.429891104,133.020012168,11.533430200,-1.235170106
0.870000000,1.193157798,1.422443945,134.321248144,11.589704403,-1.236742846
0.875000000,1.212108949,1.415004561,135.644703700,11.646660624,-1.237781983
0.880000000,1.231200841,1.407575070,136.990280209,11.704284694,-1.238305296
0.885000000,1.250432582,1.400157603,138.357850368,11.762561386,-1.238330890
0.890000000,1.269803265,1.392754305,139.747257989,11.821474442,-1.237877149
0.895000000,1.289311972,1.385367335,141.158317815,11.881006599,-1.236962682
0.900000000,1.308957769,1.377998860,142.590815372,11.941139618,-1.235606279
0.905000000,1.328739712,1.370651062,144.044506852,12.001854309,-1.233826862
0.910000000,1.348656841,1.363326131,145.519119034,12.063130565,-1.231643438
0.915000000,1.368708184,1.356026267,147.014349236,12.124947391,-1.229075055
0.920000000,1.388892757,1.348753678,148.529865302,12.187282934,-1.226140759
0.925000000,1.409209562,1.341510581,150.065305635,12.250114515,-1.222859553
0.930000000,1.429657590,1.334299199,151.620279254,12.313418666,-1.219250357
0.935000000,1.450235817,1.327121763,153.194365897,12.377171159,-1.215331968
0.940000000,1.470943209,1.319980509,154.787116160,12.441347040,-1.211123030
0.945000000,1.491778718,1.312877676,156.398051673,12.505920665,-1.206641996
0.950000000,1.512741286,1.305815509,158.026665322,12.570865735,-1.201907100
0.955000000,1.533829840,1.298796255,159.672421498,12.636155329,-1.196936325
0.960000000,1.555043297,1.291822163,161.334756399,12.701761941,-1.191747380
0.965000000,1.576380562,1.284895485,163.013078364,12.767657513,-1.186357672
0.970000000,1.597840527,1.278018472,164.706768248,12.833813473,-1.180784288
0.975000000,1.619422073,1.271193376,166.415179842,12.900200767,-1.175043971
0.980000000,1.641124069,1.264422447,168.137640326,12.966789901,-1.169153105
0.985000000,1.662945373,1.257707933,169.873450772,13.033550966,-1.163127700
0.990000000,1.684884830,1.251052082,171.621886677,13.100453682,-1.156983374
0.995000000,1.706941273,1.244457134,173.382198545,13.167467431,-1.150735347
1.000000000,1.729113527,1.237925328,175.153612505,13.234561289,-1.144398428
1.005000000,1.751400402,1.231458896,176.935330968,13.301704063,-1.137987009
1.010000000,1.773800697,1.225060067,178.726533329,13.368864325,-1.131515056
1.015000000,1.796313201,1.218731059,180.526376698,13.436010446,-1.124996110
1.020000000,1.818936691,1.212474085,182.333996687,13.503110630,-1.118443277
1.025000000,1.841669932,1.206291348,184.148508214,13.570132948,-1.111869234
1.030000000,1.864511678,1.200185044,185.969006363,13.637045368,-1.105286224
1.035000000,1.887460673,1.194157356,187.794567274,13.703815792,-1.098706058
1.040000000,1.910515648,1.188210459,189.624249066,13.770412088,-1.092140121
1.045000000,1.933675324,1.182346512,191.457092792,13.836802116,-1.085599368
1.050000000,1.956938409,1.176567666,193.292123187,13.902953758,-1.079094316
1.055000000,1.980303601,1.170876055,195.128349029,13.968834920,-1.072635050
1.060000000,2.003769588,1.165273802,196.964763384,14.034413539,-1.066231240
1.065000000,2.027335044,1.159763012,198.800343858,14.099657579,-1.059892158
1.070000000,2.050998634,1.154345777,200.634052861,14.164535039,-1.053626702
1.075000000,2.074759011,1.149024169,202.464837879,14.229013946,-1.047443414
1.080000000,2.098614818,1.143800245,204.291631756,14.293062365,-1.041350498
1.085000000,2.122564684,1.138676045,206.113352986,14.356648390,-1.035355841
1.090000000,2.146607229,1.133653586,207.928906011,14.419740151,-1.029467029
1.095000000,2.170741062,1.128734869,209.737181533,14.482305809,-1.023691372
1.100000000,2.194964780,1.123921873,211.537056837,14.544313557,-1.018035915
1.105000000,2.219276968,1.119216556,213.327396117,14.605731619,-1.012507465
1.110000000,2.243676201,1.114620853,215.107050821,14.666528247,-1.007112599
1.115000000,2.268161042,1.110136677,216.874860000,14.726671722,-1.001857694
1.120000000,2.292730044,1.105765917,218.629650676,14.786130348,-0.996748933
1.125000000,2.317381746,1.101510438,220.370238211,14.844872455,-0.991792331
1.130000000,2.342114680,1.097372080,222.095426697,14.902866392,-0.986993750
1.135000000,2.366927361,1.093352655,223.804009356,14.960080526,-0.982358914
1.140000000,2.391818298,1.089453952,225.494768949,15.016483242,-0.977893430
1.145000000,2.416785984,1.085677729,227.166478204,15.072042934,-0.973602799
1.150000000,2.441828904,1.082025718,228.817900255,15.126728009,-0.969492441
1.155000000,2.466945530,1.078499619,230.447789097,15.180506879,-0.965567702
1.160000000,2.492134322,1.075101107,232.054890054,15.233347959,-0.961833878
1.165000000,2.517393729,1.071831821,233.637940269,15.285219667,-0.958296228
1.170000000,2.542722188,1.068693371,235.195669201,15.336090414,-0.954959989
1.175000000,2.568118125,1.065687337,236.726799149,15.385928609,-0.951830396
1.180000000,2.593579953,1.062815262,238.230045791,15.434702647,-0.948912695
1.185000000,2.619106073,1.060078658,239.704118739,15.482380913,-0.946212159
1.190000000,2.644694876,1.057479001,241.147722120,15.528931777,-0.943734106
1.195000000,2.670344739,1.055017732,242.559555173,15.574323586,-0.941483914
1.200000000,2.696054029,1.052696256,243.938312873,15.618524670,-0.939467041
1.205000000,2.721821097,1.050515942,245.282686572,15.661503331,-0.937689033
1.210000000,2.747644286,1.048478119,246.591364670,15.703227842,-0.936155552
1.215000000,2.773521924,1.046584079,247.863033307,15.743666451,-0.934872383
1.220000000,2.799452327,1.044835074,249.096377085,15.782787367,-0.933845459
1.225000000,2.825433801,1.043232316,250.290079815,15.820558771,-0.933080873
1.230000000,2.851464635,1.041776976,251.442825293,15.856948801,-0.932584900
1.235000000,2.877543108,1.040470184,252.553298109,15.891925563,-0.932364013
1.240000000,2.903667487,1.039313025,253.620184481,15.925457120,-0.932424905
1.245000000,2.929836023,1.038306542,254.642173131,15.957511496,-0.932774504
1.250000000,2.956046957,1.037451734,255.617956188,15.988056673,-0.933419997
1.255000000,2.982298514,1.036749553,256.546230345,16.017060603,-0.934368784
1.260000000,3.008588909,1.036200907,257.425699248,16.044491243,-0.935628330
1.265000000,3.034916341,1.035806656,258.255076937,16.070316641,-0.937206130
1.270000000,3.061278996,1.035567612,259.033091437,16.094505008,-0.939109703
1.275000000,3.087675046,1.035484537,259.758488382,16.117024799,-0.941346591
1.280000000,3.114102651,1.035558146,260.430034671,16.137844796,-0.943924359
1.285000000,3.140559956,1.035789103,261.046522144,16.156934181,-0.946850593
1.290000000,3.167045090,1.036178019,261.606771281,16.174262619,-0.950132900
1.295000000,3.193556170,1.036725453,262.109634899,16.189800335,-0.953778908
1.300000000,3.220091300,1.037431913,262.554001866,16.203518194,-0.957796265
1.305000000,3.246648565,1.038297850,262.938800803,16.215387778,-0.962192638
1.310000000,3.273226040,1.039323664,263.263003774,16.225381468,-0.966975712
1.315000000,3.299821783,1.040509696,263.525629962,16.233472517,-0.972153188
1.320000000,3.326433837,1.041856232,263.725749315,16.239635135,-0.977732783
1.325000000,3.353060231,1.043363501,263.862486154,16.243844562,-0.983722224
1.330000000,3.379698978,1.045031672,263.935022746,16.246077149,-0.990129249
1.335000000,3.406348077,1.046860859,263.942602817,16.246310437,-0.996961599
1.340000000,3.433005511,1.048851113,263.884535006,16.244523231,-1.004227016
1.345000000,3.459669248,1.051002426,263.760196254,16.240695683,-1.011933232
1.350000000,3.486337239,1.053314730,263.569035106,16.234809365,-1.020087967
1.355000000,3.513007422,1.055787892,263.310574931,16.226847350,-1.028698915
1.360000000,3.539677717,1.058421720,262.984417044,16.216794290,-1.037773733
1.365000000,3.566346031,1.061215958,262.590243714,16.204636488,-1.047320032
1.370000000,3.593010253,1.064170285,262.127821065,16.190361981,-1.057345356
1.375000000,3.619668257,1.067284319,261.597001842,16.173960611,-1.067857170
1.380000000,3.646317902,1.070557610,260.997728042,16.155424106,-1.078862837
1.385000000,3.672957030,1.073989644,260.330033403,16.134746152,-1.090369594
1.390000000,3.699583468,1.077579841,259.594045730,16.111922472,-1.102384527
1.395000000,3.726195028,1.081327557,258.789989058,16.086950894,-1.114914545
1.400000000,3.752789505,1.085232077,257.918185641,16.059831433,-1.127966338
1.405000000,3.779364680,1.089292624,256.979057748,16.030566358,-1.141546351
1.410000000,3.805918315,1.093508350,255.973129271,15.999160268,-1.155660733
1.415000000,3.832448161,1.097878341,254.901027126,15.965620161,-1.170315296
1.420000000,3.858951951,1.102401616,253.763482431,15.929955506,-1.185515461
1.425000000,3.885427403,1.107077124,252.561331477,15.892178311,-1.201266202
1.430000000,3.911872220,1.111903749,251.295516448,15.852303191,-1.217571984
1.435000000,3.938284090,1.116880303,249.967085914,15.810347432,-1.234436694
1.440000000,3.964660688,1.122005534,248.577195065,15.766331059,-1.251863562
1.445000000,3.990999670,1.127278119,247.127105693,15.720276896,-1.269855083
1.450000000,4.017298683,1.132696667,245.618185908,15.672210626,-1.288412920
1.455000000,4.043555356,1.138259721,244.051909577,15.622160849,-1.307537809
1.460000000,4.069767306,1.143965754,242.429855450,15.570159134,-1.327229483
1.465000000,4.095932135,1.149813173,240.753705034,15.516240042,-1.347486866
1.470000000,4.122047434,1.155800317,239.025237933,15.460441065,-1.368308293
1.475000000,4.148110778,1.161925459,237.246326181,15.402802543,-1.389691489
1.480000000,4.174119732,1.168186805,235.418928421,15.343367571,-1.411633516
1.485000000,4.200071848,1.174582496,233.545083967,15.282181911,-1.434130720
1.490000000,4.225964665,1.181110606,231.626906774,15.219293899,-1.457178680
1.495000000,4.251795714,1.187769146,229.666579316,15.154754347,-1.480772148
1.500000000,4.277562511,1.194556062,227.666346386,15.088616450,-1.504904989
1.505000000,4.303262565,1.201469236,225.628508847,15.020935685,-1.529570119
1.510000000,4.328893372,1.208506490,223.555417318,14.951769705,-1.554759438
1.515000000,4.354452421,1.215665580,221.449465835,14.881178241,-1.580463769
1.520000000,4.379937191,1.222944204,219.313085493,14.809222987,-1.606672785
1.525000000,4.405345154,1.230339999,217.148738063,14.735967497,-1.633374944
1.530000000,4.430673773,1.237850542,214.958909630,14.661477062,-1.660557416
1.535000000,4.455920505,1.245473354,212.746104237,14.585818600,-1.688206021
1.540000000,4.481082798,1.253205895,210.512837562,14.509060533,-1.716305152
1.545000000,4.506158098,1.261045572,208.261630637,14.431272662,-1.744837714
1.550000000,4.531143843,1.268989735,205.995003617,14.352526036,-1.773785053
1.555000000,4.556037469,1.277035681,203.715469627,14.272892826,-1.803126900
1.560000000,4.580836406,1.285180651,201.425528672,14.192446184,-1.832841306
1.565000000,4.605538083,1.293421837,199.127661653,14.111260102,-1.862904588
1.570000000,4.630139925,1.301756380,196.824324477,14.029409270,-1.893291283
1.575000000,4.654639358,1.310181370,194.517942280,13.946968928,-1.923974101
1.580000000,4.679033805,1.318693850,192.210903779,13.864014706,-1.954923893
1.585000000,4.703320691,1.327290813,189.905555760,13.780622474,-1.986109623
1.590000000,4.727497441,1.335969210,187.604197703,13.696868171,-2.017498351
1.595000000,4.751561482,1.344725944,185.309076577,13.612827648,-2.049055230
1.600000000,4.775510247,1.353557877,183.022381786,13.528576488,-2.080743512
1.605000000,4.799341167,1.362461826,180.746240299,13.444189834,-2.112524573
1.610000000,4.823051684,1.371434570,178.482711960,13.359742212,-2.144357945
1.615000000,4.846639241,1.380472846,176.233784993,13.275307341,-2.176201376
1.620000000,4.870101289,1.389573355,174.001371703,13.190957952,-2.208010896
1.625000000,4.893435288,1.398732759,171.787304386,13.106765596,-2.239740915
1.630000000,4.916638705,1.407947685,169.593331457,13.022800446,-2.271344328
1.635000000,4.939709019,1.417214725,167.421113799,12.939131107,-2.302772654
1.640000000,4.962643716,1.426530441,165.272221336,12.855824413,-2.333976185
1.645000000,4.985440297,1.435891358,163.148129848,12.772945230,-2.364904173
1.650000000,5.008096275,1.445293975,161.050218020,12.690556253,-2.395505024
1.655000000,5.030609177,1.454734760,158.979764736,12.608717807,-2.425726526
1.660000000,5.052976545,1.464210152,156.937946632,12.527487642,-2.455516103
1.665000000,5.075195937,1.473716566,154.925835889,12.446920739,-2.484821084
1.670000000,5.097264929,1.483250390,152.944398488,12.367069115,-2.513589276
1.675000000,5.119181116,1.492807986,150.994494161,12.287981696,-2.541770150
1.680000000,5.140942111,1.502385698,149.076878177,12.209704262,-2.569315390
1.685000000,5.162545551,1.511979843,147.192203658,12.132279409,-2.596179119
1.690000000,5.183989092,1.521586721,145.341024196,12.055746522,-2.622318117
1.695000000,5.205270416,1.531202612,143.523796757,11.980141767,-2.647692025
1.700000000,5.226387229,1.540823776,141.740884869,11.905498094,-2.672263554
1.705000000,5.247337261,1.550446459,139.992562082,11.831845253,-2.695998668
1.710000000,5.268118273,1.560066887,138.279015696,11.759209824,-2.718866770
1.715000000,5.288728051,1.569681277,136.600350736,11.687615272,-2.740840851
1.720000000,5.309164412,1.579285826,134.956594181,11.617081999,-2.761897641
1.725000000,5.329425204,1.588876723,133.347699416,11.547627437,-2.782017725
1.730000000,5.349508305,1.598450145,131.773550906,11.479266131,-2.801185634
1.735000000,5.369411628,1.608002255,130.233969079,11.412009862,-2.819389920
1.740000000,5.389133120,1.617529211,128.728715399,11.345867768,-2.836623198
1.745000000,5.408670761,1.627027161,127.257497617,11.280846494,-2.852882149
1.750000000,5.428022569,1.636492244,125.819975186,11.216950351,-2.868167513
1.755000000,5.447186600,1.645920595,124.415764824,11.154181495,-2.882484027
1.760000000,5.466160945,1.655308343,123.044446205,11.092540115,-2.895840350
1.765000000,5.484943737,1.664651612,121.705567773,11.032024645,-2.908248940
1.770000000,5.503533146,1.673946523,120.398652640,10.972631983,-2.919725910
1.775000000,5.521927386,1.683189193,119.123204585,10.914357727,-2.930290842
1.780000000,5.540124708,1.692375740,117.878714093,10.857196420,-2.939966575
1.785000000,5.558123409,1.701502279,116.664664466,10.801141813,-2.948778960
1.790000000,5.575921825,1.710564927,115.480537940,10.746187135,-2.956756584
1.795000000,5.593518338,1.719559800,114.325821834,10.692325371,-2.963930464
1.800000000,5.610911372,1.728483018,113.200014679,10.639549552,-2.970333718
1.805000000,5.628099393,1.737330702,112.102632335,10.587853056,-2.976001207
1.810000000,5.645080915,1.746098977,111.033214071,10.537229905,-2.980969150
1.815000000,5.661854492,1.754783972,109.991328584,10.487675080,-2.985274723
1.820000000,5.678418725,1.763381823,108.976579962,10.439184832,-2.988955634
1.825000000,5.694772258,1.771888669,107.988613558,10.391757001,-2.992049680
1.830000000,5.710913781,1.780300658,107.027121774,10.345391330,-2.994594287
1.835000000,5.726842025,1.788613945,106.091849737,10.300089793,-2.996626035
1.840000000,5.742555767,1.796824692,105.182600866,10.255856905,-2.998180172
1.845000000,5.758053826,1.804929070,104.299242304,10.212700050,-2.999290117
1.850000000,5.773335064,1.812923260,103.441710229,10.170629785,-2.999986951
1.855000000,5.788398385,1.820803454,102.610015023,10.129660163,-3.000298907
1.860000000,5.803242733,1.828565853,101.804246304,10.089809032,-3.000250852
1.865000000,5.817867095,1.836206671,101.024577818,10.051098339,-2.999863766
1.870000000,5.832270494,1.843722133,100.271272186,10.013554423,-2.999154225
1.875000000,5.846451993,1.851108478,99.544685492,9.977208302,-2.998133212
1.880000000,5.860410690,1.858361957,98.845270293,9.942095870,-2.996795594
1.885000000,5.874145722,1.865478836,98.173573569,9.908257847,-2.995107253
1.890000000,5.887656254,1.872455395,97.530230845,9.875739509,-2.993003464
1.895000000,5.900941487,1.879287929,96.915958188,9.844590301,-2.990389016
