t,x,z,tau_norm2,tau_norm,omega2
0.205000000,0.018464602,1.979189569,50.771468634,7.125410068,2.999182328
0.210000000,0.020011489,1.977478045,50.406035148,7.099720780,2.999979849
0.215000000,0.021641816,1.975678180,50.081607080,7.076835951,3.000364507
0.220000000,0.023357647,1.973788205,49.797878653,7.056761201,3.000270971
0.225000000,0.025161049,1.971806384,49.554657944,7.039506939,2.999617469
0.230000000,0.027054087,1.969731015,49.351860939,7.025087967,2.998306800
0.235000000,0.029038836,1.967560429,49.189505524,7.013523047,2.996227553
0.240000000,0.031117375,1.965292992,49.067705392,7.004834430,2.993255552
0.245000000,0.033291793,1.962927099,48.986663857,6.999047354,2.989255487
0.250000000,0.035564191,1.960461182,48.946667561,6.996189503,2.984082730
0.255000000,0.037936680,1.957893702,48.948080040,6.996290448,2.977585323
0.260000000,0.040411391,1.955223153,48.991335130,6.999381053,2.969606098
0.265000000,0.042990467,1.952448061,49.076930195,7.005492859,2.959984906
0.270000000,0.045676073,1.949566987,49.205419131,7.014657449,2.948560934
0.275000000,0.048470392,1.946578520,49.377405138,7.026905801,2.935175050
0.280000000,0.051375631,1.943481285,49.593533202,7.042267618,2.919672153
0.285000000,0.054394019,1.940273936,49.854482280,7.060770658,2.901903478
0.290000000,0.057527809,1.936955164,50.160957139,7.082440055,2.881728812
0.295000000,0.060779280,1.933523691,50.513679813,7.107297645,2.859018575
0.300000000,0.064150740,1.929978271,50.913380657,7.135361284,2.833655724
0.305000000,0.067644521,1.926317696,51.360788950,7.166644190,2.805537435
0.310000000,0.071262988,1.922540789,51.856623025,7.201154284,2.774576537
0.315000000,0.075008532,1.918646409,52.401579888,7.238893554,2.740702644
0.320000000,0.078883574,1.914633451,52.996324299,7.279857437,2.703862983
0.325000000,0.082890565,1.910500847,53.641477291,7.324034222,2.664022889
0.330000000,0.087031988,1.906247563,54.337604100,7.371404486,2.621165956
0.335000000,0.091310352,1.901872606,55.085201487,7.421940547,2.575293846
0.340000000,0.095728199,1.897375019,55.884684446,7.475605958,2.526425761
0.345000000,0.100288096,1.892753885,56.736372274,7.532355028,2.474597598
0.350000000,0.104992643,1.888008327,57.640474014,7.592132376,2.419860804
0.355000000,0.109844462,1.883137508,58.597073271,7.654872518,2.362280960
0.360000000,0.114846202,1.878140635,59.606112412,7.720499492,2.301936135
0.365000000,0.120000539,1.873016955,60.667376170,7.788926509,2.238915038
0.370000000,0.125310168,1.867765761,61.780474689,7.860055642,2.173315017
0.375000000,0.130777805,1.862386390,62.944826159,7.933777547,2.105240716
0.380000000,0.136406185,1.856878224,64.159641920,8.009971406,2.034810083
0.385000000,0.142198056,1.851240694,65.423919047,8.088505365,1.962159040
0.390000000,0.148156179,1.845473278,66.736436774,8.169237221,1.887437884
0.395000000,0.154283325,1.839575504,68.095754307,8.252015166,1.810807123
0.400000000,0.160582270,1.833546949,69.500209991,8.336678595,1.732433620
0.405000000,0.167055792,1.827387243,70.947921928,8.423058941,1.652487085
0.410000000,0.173706665,1.821096070,72.436790130,8.510980562,1.571136946
0.415000000,0.180537660,1.814673166,73.964500266,8.600261639,1.488549628
0.420000000,0.187551536,1.808118323,75.528529072,8.690715107,1.404886228
0.425000000,0.194751037,1.801431392,77.126151474,8.782149593,1.320300605
0.430000000,0.202138890,1.794612280,78.754449460,8.874370370,1.234937845
0.435000000,0.209717796,1.787660953,80.410322718,8.967180310,1.148933105
0.440000000,0.217490428,1.780577438,82.090501061,9.060380845,1.062410796
0.445000000,0.225459427,1.773361823,83.791558624,9.153772917,0.975484083
0.450000000,0.233627396,1.766014261,85.509929811,9.247157932,0.888254662
0.455000000,0.241996892,1.758534967,87.241926962,9.340338696,0.800812799
0.460000000,0.250570429,1.750924221,88.983759671,9.433120357,0.713237583
0.465000000,0.259350465,1.743182371,90.731555700,9.525311318,0.625597374
0.470000000,0.268339402,1.735309832,92.481383385,9.616724150,0.537950417
0.475000000,0.277539579,1.727307086,94.229275441,9.707176492,0.450345592
0.480000000,0.286953267,1.719174685,95.971254041,9.796491925,0.362823288
